,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,14.0,13.0,9.0,14.0,2.0,1.0,7.0,32.0,4.0,10.0,17.0,7.0,1,0.16363636363636364,0.9454545454545454,1.1090909090909091
1,2,10.0,13.0,3.0,16.0,3.0,5.0,7.0,33.0,6.0,2.0,17.0,8.0,1,0.3090909090909091,0.7818181818181819,1.0909090909090908
2,3,11.0,8.0,7.0,12.0,3.0,5.0,8.0,38.0,8.0,10.0,13.0,7.0,1,0.09090909090909091,0.01818181818181818,0.1090909090909091
3,4,7.0,13.0,5.0,17.0,3.0,6.0,12.0,38.0,4.0,8.0,14.0,7.0,1,0.9818181818181818,0.41818181818181815,1.4
4,5,12.0,15.0,10.0,16.0,2.0,2.0,8.0,38.0,8.0,5.0,14.0,2.0,1,0.32727272727272727,0.4909090909090909,0.8181818181818181
5,6,7.0,12.0,7.0,14.0,6.0,0.0,6.0,34.0,6.0,7.0,16.0,6.0,1,0.10909090909090909,0.6363636363636364,0.7454545454545455
6,7,10.0,13.0,12.0,20.0,4.0,3.0,7.0,31.0,6.0,2.0,14.0,6.0,1,0.9636363636363636,0.9636363636363636,1.9272727272727272
7,8,9.0,13.0,10.0,12.0,1.0,3.0,9.0,40.0,10.0,8.0,16.0,4.0,1,0.4,0.16363636363636364,0.5636363636363637
8,9,7.0,10.0,7.0,15.0,3.0,1.0,13.0,29.0,7.0,5.0,21.0,1.0,1,0.7090909090909091,1.0,1.709090909090909
9,10,9.0,9.0,5.0,17.0,2.0,5.0,10.0,37.0,6.0,13.0,17.0,2.0,1,0.43636363636363634,0.6727272727272727,1.1090909090909091
10,11,8.0,13.0,6.0,17.0,1.0,3.0,9.0,42.0,7.0,13.0,13.0,5.0,1,0.9454545454545454,0.2909090909090909,1.2363636363636363
11,12,9.0,15.0,15.0,16.0,2.0,3.0,8.0,36.0,2.0,8.0,14.0,2.0,1,0.7636363636363637,0.8727272727272727,1.6363636363636362
12,13,8.0,10.0,4.0,10.0,6.0,1.0,11.0,35.0,6.0,7.0,17.0,6.0,1,0.21818181818181817,0.509090909090909,0.7272727272727272
13,14,8.0,14.0,10.0,20.0,5.0,1.0,10.0,38.0,5.0,6.0,9.0,4.0,1,0.38181818181818183,0.7090909090909091,1.0909090909090908
14,15,8.0,15.0,1.0,17.0,6.0,1.0,11.0,45.0,7.0,9.0,14.0,4.0,1,0.2909090909090909,0.34545454545454546,0.6363636363636364
15,16,13.0,15.0,9.0,17.0,2.0,1.0,4.0,32.0,8.0,3.0,12.0,4.0,1,0.8727272727272727,0.8545454545454545,1.727272727272727
16,17,8.0,17.0,9.0,17.0,2.0,2.0,7.0,38.0,9.0,3.0,13.0,7.0,1,0.4727272727272727,0.5272727272727272,1.0
17,18,11.0,12.0,4.0,14.0,3.0,1.0,15.0,37.0,13.0,2.0,15.0,4.0,1,0.6363636363636364,0.6545454545454545,1.290909090909091
18,19,14.0,11.0,5.0,14.0,4.0,2.0,4.0,34.0,7.0,7.0,16.0,5.0,1,0.01818181818181818,0.6,0.6181818181818182
19,20,13.0,8.0,6.0,20.0,4.0,2.0,8.0,36.0,10.0,10.0,13.0,2.0,1,0.07272727272727272,0.4727272727272727,0.5454545454545454
20,21,6.0,15.0,8.0,16.0,2.0,3.0,13.0,43.0,8.0,11.0,11.0,3.0,1,0.23636363636363636,0.23636363636363636,0.4727272727272727
21,22,13.0,6.0,6.0,20.0,4.0,1.0,6.0,32.0,8.0,12.0,16.0,6.0,1,0.14545454545454545,0.9090909090909091,1.0545454545454545
22,23,13.0,8.0,7.0,17.0,0.0,1.0,6.0,29.0,7.0,8.0,14.0,5.0,1,0.4909090909090909,0.8909090909090909,1.3818181818181818
23,24,8.0,17.0,10.0,16.0,2.0,1.0,4.0,44.0,13.0,9.0,13.0,5.0,1,1.0,0.2727272727272727,1.2727272727272727
24,25,5.0,12.0,7.0,24.0,4.0,3.0,5.0,39.0,9.0,9.0,14.0,6.0,1,0.36363636363636365,0.8,1.1636363636363636
25,26,11.0,8.0,8.0,20.0,1.0,1.0,14.0,29.0,7.0,10.0,10.0,7.0,1,0.34545454545454546,0.9818181818181818,1.3272727272727272
26,27,6.0,16.0,9.0,14.0,2.0,1.0,6.0,39.0,6.0,9.0,13.0,5.0,1,0.05454545454545454,0.36363636363636365,0.4181818181818182
27,28,7.0,6.0,6.0,9.0,2.0,0.0,1.0,19.0,9.0,1.0,3.0,1.0,2,0.12727272727272726,0.7636363636363637,0.8909090909090909
28,29,14.0,9.0,14.0,7.0,3.0,4.0,7.0,30.0,8.0,1.0,11.0,6.0,2,0.03636363636363636,0.45454545454545453,0.4909090909090909
29,30,16.0,1.0,20.0,5.0,6.0,8.0,7.0,38.0,13.0,4.0,13.0,1.0,2,0.5272727272727272,0.7454545454545455,1.2727272727272727
30,31,15.0,5.0,20.0,4.0,5.0,7.0,8.0,41.0,18.0,3.0,11.0,1.0,2,0.6909090909090909,0.5636363636363636,1.2545454545454544
31,32,12.0,7.0,21.0,6.0,5.0,1.0,5.0,34.0,9.0,3.0,12.0,2.0,2,0.2545454545454545,0.7272727272727273,0.9818181818181818
32,33,17.0,6.0,18.0,7.0,5.0,7.0,7.0,41.0,13.0,4.0,8.0,1.0,2,0.8181818181818182,0.2545454545454545,1.0727272727272728
33,34,18.0,10.0,15.0,5.0,6.0,4.0,12.0,36.0,9.0,0.0,9.0,3.0,2,0.5818181818181818,0.6909090909090909,1.2727272727272727
34,35,12.0,11.0,14.0,4.0,4.0,5.0,12.0,42.0,18.0,2.0,13.0,3.0,2,0.9272727272727272,0.18181818181818182,1.1090909090909091
35,36,6.0,9.0,12.0,10.0,4.0,4.0,8.0,41.0,14.0,3.0,15.0,0.0,2,0.7272727272727273,0.12727272727272726,0.8545454545454545
36,37,12.0,12.0,18.0,3.0,9.0,3.0,11.0,39.0,7.0,2.0,12.0,4.0,2,0.6,0.43636363636363634,1.0363636363636364
37,38,20.0,6.0,14.0,4.0,7.0,5.0,6.0,39.0,13.0,4.0,13.0,3.0,2,0.9090909090909091,0.32727272727272727,1.2363636363636363
38,39,9.0,8.0,13.0,10.0,4.0,6.0,4.0,42.0,14.0,2.0,14.0,1.0,2,0.7818181818181819,0.09090909090909091,0.8727272727272728
39,40,12.0,9.0,15.0,4.0,9.0,3.0,13.0,40.0,11.0,3.0,9.0,6.0,2,0.509090909090909,0.14545454545454545,0.6545454545454545
