,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,4.0,25.0,5.0,8.0,5.0,10.0,2.0,64.0,13.0,5.0,8.0,6.0,1,0.07272727272727272,0.23636363636363636,0.3090909090909091
1,2,7.0,18.0,7.0,8.0,5.0,5.0,1.0,46.0,8.0,6.0,14.0,14.0,1,0.10909090909090909,0.45454545454545453,0.5636363636363636
2,3,7.0,15.0,11.0,9.0,7.0,8.0,1.0,46.0,9.0,1.0,9.0,10.0,1,0.3090909090909091,0.14545454545454545,0.45454545454545453
3,4,14.0,14.0,8.0,7.0,5.0,7.0,1.0,54.0,14.0,8.0,8.0,8.0,1,0.2727272727272727,0.01818181818181818,0.2909090909090909
4,5,11.0,16.0,6.0,7.0,9.0,9.0,1.0,50.0,8.0,5.0,11.0,5.0,1,0.16363636363636364,0.16363636363636364,0.32727272727272727
5,6,7.0,28.0,8.0,5.0,5.0,3.0,0.0,61.0,14.0,3.0,13.0,5.0,1,0.4727272727272727,0.41818181818181815,0.8909090909090909
6,7,4.0,21.0,7.0,13.0,3.0,8.0,3.0,57.0,14.0,5.0,8.0,6.0,1,0.6727272727272727,0.18181818181818182,0.8545454545454545
7,8,8.0,20.0,6.0,10.0,6.0,9.0,4.0,62.0,19.0,2.0,4.0,6.0,1,0.5636363636363636,0.03636363636363636,0.6
8,9,3.0,21.0,4.0,8.0,7.0,4.0,2.0,50.0,10.0,2.0,14.0,11.0,1,0.7636363636363637,0.4909090909090909,1.2545454545454546
9,10,7.0,23.0,5.0,8.0,9.0,9.0,3.0,57.0,8.0,4.0,13.0,7.0,1,0.21818181818181817,0.36363636363636365,0.5818181818181818
10,11,4.0,24.0,6.0,8.0,6.0,7.0,2.0,57.0,11.0,4.0,13.0,8.0,1,0.4,0.32727272727272727,0.7272727272727273
11,12,7.0,27.0,7.0,5.0,3.0,6.0,3.0,55.0,10.0,3.0,6.0,9.0,1,0.2,0.5272727272727272,0.7272727272727273
12,13,6.0,20.0,8.0,10.0,5.0,11.0,2.0,59.0,16.0,4.0,6.0,9.0,1,0.05454545454545454,0.05454545454545454,0.10909090909090909
