,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,5.0,4.0,9.0,13.0,2.0,8.0,14.0,24.0,5.0,2.0,11.0,24.0,1,0.16363636363636364,0.8727272727272727,1.0363636363636364
1,2,8.0,6.0,10.0,13.0,7.0,2.0,11.0,27.0,6.0,2.0,16.0,14.0,3,0.23636363636363636,0.7272727272727273,0.9636363636363636
2,3,7.0,5.0,9.0,9.0,3.0,1.0,15.0,24.0,6.0,3.0,10.0,17.0,3,0.2,0.7818181818181819,0.9818181818181819
3,4,13.0,2.0,12.0,11.0,1.0,2.0,4.0,21.0,9.0,4.0,18.0,21.0,1,0.6,0.9272727272727272,1.5272727272727273
4,5,6.0,8.0,12.0,8.0,1.0,5.0,12.0,32.0,5.0,5.0,10.0,19.0,3,0.4,0.4909090909090909,0.8909090909090909
5,6,10.0,0.0,14.0,5.0,5.0,4.0,12.0,25.0,7.0,3.0,15.0,17.0,3,0.3090909090909091,0.7454545454545455,1.0545454545454547
6,7,7.0,4.0,13.0,11.0,3.0,1.0,13.0,18.0,6.0,1.0,16.0,18.0,1,0.9636363636363636,0.9818181818181818,1.9454545454545453
7,8,8.0,5.0,8.0,7.0,5.0,4.0,11.0,31.0,10.0,3.0,15.0,17.0,3,0.7090909090909091,0.43636363636363634,1.1454545454545455
8,9,6.0,2.0,16.0,7.0,5.0,3.0,14.0,21.0,5.0,2.0,17.0,19.0,1,0.8,0.9454545454545454,1.7454545454545456
9,10,11.0,4.0,11.0,6.0,3.0,6.0,11.0,27.0,4.0,2.0,8.0,24.0,1,0.9818181818181818,0.7636363636363637,1.7454545454545456
10,11,7.0,5.0,13.0,12.0,8.0,1.0,13.0,30.0,8.0,4.0,11.0,14.0,3,0.8181818181818182,0.6,1.4181818181818182
11,12,7.0,1.0,15.0,12.0,5.0,2.0,9.0,23.0,3.0,4.0,11.0,15.0,1,0.10909090909090909,0.8,0.9090909090909092
12,13,8.0,5.0,9.0,13.0,4.0,3.0,11.0,31.0,12.0,1.0,8.0,20.0,3,0.2727272727272727,0.5636363636363636,0.8363636363636363
13,14,3.0,5.0,13.0,13.0,4.0,3.0,13.0,32.0,9.0,4.0,10.0,16.0,3,0.34545454545454546,0.509090909090909,0.8545454545454545
14,15,11.0,3.0,13.0,14.0,2.0,4.0,6.0,24.0,4.0,2.0,15.0,17.0,1,0.05454545454545454,0.8181818181818182,0.8727272727272728
15,16,9.0,7.0,11.0,11.0,2.0,0.0,10.0,25.0,5.0,6.0,12.0,12.0,3,0.38181818181818183,0.6363636363636364,1.018181818181818
16,17,5.0,4.0,13.0,13.0,5.0,3.0,13.0,29.0,8.0,2.0,14.0,13.0,3,0.6909090909090909,0.6181818181818182,1.309090909090909
17,18,7.0,1.0,12.0,6.0,5.0,3.0,21.0,19.0,3.0,3.0,14.0,21.0,1,0.07272727272727272,1.0,1.0727272727272728
18,19,5.0,5.0,13.0,9.0,6.0,6.0,14.0,29.0,6.0,2.0,10.0,20.0,3,0.12727272727272726,0.6545454545454545,0.7818181818181817
19,20,7.0,6.0,13.0,19.0,3.0,5.0,10.0,27.0,6.0,4.0,10.0,13.0,1,1.0,0.6909090909090909,1.690909090909091
20,21,10.0,9.0,14.0,9.0,3.0,2.0,8.0,26.0,3.0,4.0,8.0,17.0,1,0.32727272727272727,0.7090909090909091,1.0363636363636364
21,22,6.0,6.0,15.0,9.0,4.0,7.0,11.0,33.0,9.0,4.0,8.0,18.0,3,0.2909090909090909,0.4,0.6909090909090909
22,23,6.0,1.0,9.0,11.0,3.0,6.0,12.0,23.0,4.0,6.0,14.0,24.0,1,0.01818181818181818,0.8909090909090909,0.9090909090909091
23,24,9.0,4.0,10.0,13.0,3.0,1.0,16.0,25.0,8.0,4.0,7.0,19.0,1,0.2545454545454545,0.8363636363636363,1.0909090909090908
24,25,9.0,4.0,10.0,11.0,3.0,3.0,15.0,19.0,2.0,3.0,18.0,12.0,1,0.09090909090909091,0.9636363636363636,1.0545454545454545
25,26,6.0,6.0,13.0,16.0,5.0,4.0,10.0,25.0,2.0,3.0,12.0,18.0,1,0.03636363636363636,0.8545454545454545,0.8909090909090909
26,27,10.0,3.0,16.0,12.0,5.0,1.0,10.0,22.0,8.0,4.0,7.0,23.0,1,0.21818181818181817,0.9090909090909091,1.1272727272727272
27,28,4.0,1.0,3.0,7.0,5.0,3.0,5.0,16.0,2.0,3.0,6.0,5.0,2,0.14545454545454545,0.34545454545454546,0.4909090909090909
28,29,5.0,2.0,4.0,8.0,6.0,8.0,5.0,42.0,13.0,12.0,15.0,16.0,2,0.8727272727272727,0.10909090909090909,0.9818181818181818
29,30,10.0,2.0,2.0,8.0,10.0,6.0,2.0,45.0,14.0,7.0,10.0,15.0,2,0.36363636363636365,0.03636363636363636,0.4
30,31,4.0,1.0,3.0,12.0,8.0,6.0,6.0,40.0,13.0,7.0,17.0,18.0,2,0.7272727272727273,0.2909090909090909,1.018181818181818
31,32,5.0,4.0,2.0,7.0,10.0,7.0,1.0,47.0,17.0,6.0,24.0,14.0,2,0.4727272727272727,0.23636363636363636,0.7090909090909091
32,33,6.0,4.0,5.0,7.0,6.0,9.0,4.0,48.0,10.0,9.0,15.0,15.0,2,0.45454545454545453,0.01818181818181818,0.4727272727272727
33,34,8.0,2.0,4.0,10.0,11.0,4.0,1.0,40.0,15.0,4.0,18.0,11.0,2,0.5636363636363636,0.16363636363636364,0.7272727272727273
34,35,10.0,1.0,1.0,10.0,10.0,5.0,2.0,47.0,14.0,12.0,13.0,16.0,2,0.43636363636363634,0.09090909090909091,0.5272727272727272
35,36,9.0,2.0,6.0,4.0,8.0,6.0,8.0,40.0,15.0,4.0,25.0,8.0,2,0.7454545454545455,0.36363636363636365,1.1090909090909091
36,37,7.0,0.0,4.0,6.0,10.0,4.0,4.0,36.0,10.0,3.0,25.0,17.0,2,0.9090909090909091,0.5818181818181818,1.4909090909090907
37,38,6.0,2.0,5.0,7.0,4.0,4.0,1.0,41.0,17.0,8.0,24.0,16.0,2,0.7818181818181819,0.45454545454545453,1.2363636363636363
38,39,8.0,1.0,0.0,12.0,9.0,9.0,2.0,44.0,10.0,11.0,17.0,14.0,2,0.9272727272727272,0.21818181818181817,1.1454545454545455
39,40,6.0,1.0,2.0,9.0,9.0,4.0,1.0,35.0,13.0,7.0,24.0,21.0,2,0.8363636363636363,0.6727272727272727,1.509090909090909
40,41,5.0,3.0,3.0,17.0,8.0,5.0,4.0,43.0,12.0,11.0,13.0,12.0,2,0.4909090909090909,0.2545454545454545,0.7454545454545454
41,42,9.0,3.0,6.0,12.0,4.0,5.0,2.0,38.0,12.0,11.0,21.0,11.0,2,0.509090909090909,0.32727272727272727,0.8363636363636363
42,43,8.0,4.0,5.0,3.0,9.0,2.0,3.0,47.0,16.0,10.0,19.0,14.0,2,0.7636363636363637,0.12727272727272726,0.8909090909090909
43,44,7.0,4.0,4.0,7.0,11.0,13.0,2.0,50.0,9.0,10.0,17.0,11.0,2,0.6727272727272727,0.05454545454545454,0.7272727272727273
44,45,7.0,0.0,3.0,9.0,8.0,4.0,5.0,37.0,12.0,7.0,22.0,15.0,2,0.5818181818181818,0.41818181818181815,1.0
45,46,5.0,3.0,3.0,13.0,10.0,7.0,3.0,43.0,9.0,9.0,17.0,14.0,2,0.6363636363636364,0.2,0.8363636363636364
46,47,10.0,1.0,5.0,8.0,9.0,4.0,1.0,37.0,14.0,3.0,25.0,12.0,2,0.6181818181818182,0.4727272727272727,1.0909090909090908
47,48,8.0,1.0,4.0,6.0,12.0,4.0,4.0,37.0,10.0,6.0,27.0,13.0,2,0.8909090909090909,0.5272727272727272,1.418181818181818
48,49,5.0,3.0,7.0,10.0,11.0,6.0,2.0,35.0,6.0,5.0,23.0,18.0,2,0.9454545454545454,0.5454545454545454,1.4909090909090907
49,50,11.0,3.0,2.0,15.0,6.0,5.0,3.0,38.0,11.0,6.0,7.0,19.0,2,0.18181818181818182,0.2727272727272727,0.45454545454545453
50,51,7.0,0.0,2.0,7.0,7.0,2.0,8.0,46.0,24.0,8.0,19.0,10.0,2,0.5272727272727272,0.14545454545454545,0.6727272727272726
51,52,9.0,1.0,2.0,9.0,14.0,4.0,2.0,42.0,9.0,6.0,21.0,14.0,2,0.5454545454545454,0.3090909090909091,0.8545454545454545
52,53,10.0,1.0,3.0,8.0,9.0,5.0,7.0,36.0,9.0,8.0,19.0,16.0,2,0.41818181818181815,0.38181818181818183,0.8
53,54,5.0,1.0,1.0,9.0,3.0,6.0,4.0,46.0,15.0,11.0,16.0,18.0,2,0.8545454545454545,0.18181818181818182,1.0363636363636364
54,55,5.0,3.0,4.0,6.0,7.0,6.0,5.0,44.0,7.0,11.0,13.0,17.0,2,0.6545454545454545,0.07272727272727272,0.7272727272727273
