,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,8.0,6.0,19.0,1.0,4.0,3.0,4.0,40.0,6.0,19.0,9.0,14.0,1,0.8727272727272727,0.09090909090909091,0.9636363636363636
1,2,12.0,3.0,26.0,7.0,2.0,4.0,5.0,33.0,13.0,7.0,4.0,13.0,1,0.01818181818181818,0.509090909090909,0.5272727272727272
2,3,10.0,4.0,19.0,2.0,3.0,3.0,4.0,35.0,11.0,9.0,8.0,22.0,1,0.2,0.34545454545454546,0.5454545454545454
3,4,13.0,2.0,13.0,4.0,2.0,1.0,4.0,27.0,11.0,8.0,5.0,30.0,1,0.5272727272727272,0.9818181818181818,1.509090909090909
4,5,9.0,3.0,18.0,3.0,4.0,3.0,2.0,37.0,14.0,6.0,6.0,19.0,1,0.12727272727272726,0.01818181818181818,0.14545454545454545
5,6,11.0,4.0,15.0,5.0,3.0,2.0,3.0,38.0,16.0,9.0,7.0,21.0,1,0.9272727272727272,0.03636363636363636,0.9636363636363636
6,7,16.0,3.0,15.0,2.0,5.0,4.0,8.0,34.0,13.0,6.0,6.0,19.0,1,0.14545454545454545,0.21818181818181817,0.36363636363636365
7,8,11.0,1.0,21.0,5.0,4.0,2.0,3.0,33.0,16.0,8.0,7.0,18.0,1,0.2727272727272727,0.41818181818181815,0.6909090909090909
8,9,7.0,3.0,17.0,5.0,3.0,1.0,6.0,33.0,18.0,5.0,3.0,22.0,1,0.4,0.45454545454545453,0.8545454545454545
9,10,14.0,6.0,15.0,0.0,4.0,3.0,3.0,42.0,12.0,10.0,5.0,21.0,1,0.7818181818181819,0.12727272727272726,0.9090909090909092
10,11,9.0,2.0,18.0,5.0,4.0,4.0,3.0,36.0,15.0,5.0,4.0,23.0,1,0.16363636363636364,0.3090909090909091,0.4727272727272727
11,12,8.0,5.0,19.0,0.0,1.0,3.0,1.0,43.0,23.0,6.0,8.0,20.0,1,0.8,0.05454545454545454,0.8545454545454546
