,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
24,25,9.0,3.0,4.0,4.0,7.0,8.0,16.0,55.0,9.0,25.0,3.0,9.0,2,0.6727272727272727,0.32727272727272727,1.0
25,26,8.0,6.0,4.0,7.0,1.0,7.0,10.0,45.0,7.0,17.0,5.0,18.0,2,0.7454545454545455,0.2545454545454545,1.0
26,27,3.0,3.0,6.0,9.0,6.0,14.0,26.0,42.0,3.0,12.0,5.0,9.0,2,0.01818181818181818,0.5636363636363636,0.5818181818181818
27,28,4.0,1.0,4.0,2.0,2.0,2.0,7.0,15.0,0.0,8.0,6.0,10.0,3,0.14545454545454545,0.8181818181818182,0.9636363636363636
28,29,8.0,3.0,11.0,1.0,10.0,1.0,11.0,31.0,3.0,9.0,7.0,19.0,3,0.09090909090909091,0.6727272727272727,0.7636363636363637
29,30,16.0,4.0,14.0,5.0,6.0,2.0,9.0,25.0,2.0,7.0,12.0,18.0,3,0.5454545454545454,0.8,1.3454545454545455
30,31,11.0,2.0,11.0,6.0,6.0,2.0,9.0,23.0,5.0,4.0,18.0,22.0,1,0.6545454545454545,0.9272727272727272,1.5818181818181818
31,32,14.0,2.0,11.0,8.0,8.0,3.0,17.0,24.0,5.0,6.0,8.0,18.0,3,0.5272727272727272,0.8545454545454545,1.3818181818181818
32,33,12.0,4.0,11.0,5.0,6.0,1.0,12.0,25.0,2.0,7.0,17.0,17.0,3,0.8727272727272727,0.8363636363636363,1.709090909090909
33,34,9.0,3.0,8.0,7.0,2.0,3.0,17.0,27.0,10.0,6.0,11.0,13.0,3,0.9272727272727272,0.6181818181818182,1.5454545454545454
34,35,5.0,7.0,10.0,6.0,2.0,1.0,15.0,32.0,12.0,4.0,15.0,16.0,3,0.4,0.6,1.0
35,36,11.0,12.0,8.0,6.0,6.0,2.0,17.0,29.0,3.0,4.0,9.0,20.0,3,0.18181818181818182,0.7636363636363637,0.9454545454545455
36,37,3.0,0.0,14.0,6.0,4.0,2.0,13.0,25.0,2.0,8.0,15.0,20.0,3,0.4909090909090909,0.8909090909090909,1.3818181818181818
37,38,8.0,1.0,9.0,4.0,8.0,3.0,18.0,33.0,6.0,12.0,12.0,16.0,3,0.7272727272727273,0.6363636363636364,1.3636363636363638
38,39,14.0,6.0,12.0,3.0,4.0,2.0,16.0,27.0,2.0,9.0,12.0,11.0,3,0.9454545454545454,0.7272727272727273,1.6727272727272728
39,40,18.0,2.0,8.0,4.0,6.0,3.0,10.0,33.0,11.0,6.0,9.0,18.0,3,0.36363636363636365,0.5272727272727272,0.8909090909090909
40,41,12.0,4.0,12.0,5.0,7.0,2.0,10.0,25.0,6.0,3.0,13.0,18.0,3,0.41818181818181815,0.7454545454545455,1.1636363636363636
41,42,9.0,1.0,12.0,8.0,4.0,2.0,12.0,23.0,5.0,9.0,22.0,11.0,1,0.8181818181818182,0.8727272727272727,1.690909090909091
42,43,12.0,4.0,15.0,4.0,4.0,2.0,7.0,30.0,9.0,6.0,19.0,12.0,3,0.7636363636363637,0.5818181818181818,1.3454545454545455
43,44,10.0,1.0,8.0,7.0,3.0,2.0,16.0,27.0,7.0,11.0,11.0,15.0,3,0.4727272727272727,0.7090909090909091,1.1818181818181819
44,45,4.0,3.0,16.0,7.0,4.0,1.0,13.0,18.0,3.0,3.0,17.0,24.0,1,1.0,1.0,2.0
45,46,14.0,4.0,11.0,4.0,5.0,1.0,18.0,23.0,5.0,6.0,18.0,11.0,1,0.6,0.9090909090909091,1.509090909090909
46,47,7.0,2.0,20.0,6.0,10.0,4.0,10.0,34.0,6.0,4.0,9.0,13.0,3,0.6909090909090909,0.4727272727272727,1.1636363636363636
47,48,12.0,6.0,10.0,4.0,4.0,1.0,15.0,29.0,8.0,7.0,13.0,17.0,3,0.6181818181818182,0.6909090909090909,1.309090909090909
48,49,12.0,3.0,8.0,8.0,7.0,4.0,10.0,32.0,8.0,8.0,17.0,13.0,3,0.9636363636363636,0.41818181818181815,1.3818181818181818
49,50,9.0,5.0,11.0,7.0,2.0,3.0,15.0,31.0,7.0,11.0,12.0,14.0,3,0.32727272727272727,0.4909090909090909,0.8181818181818181
50,51,11.0,6.0,14.0,5.0,4.0,0.0,12.0,18.0,1.0,5.0,15.0,18.0,1,0.8909090909090909,0.9818181818181818,1.8727272727272726
51,52,15.0,2.0,5.0,3.0,8.0,2.0,14.0,23.0,2.0,3.0,20.0,18.0,1,0.5636363636363636,0.9636363636363636,1.5272727272727273
52,53,5.0,3.0,15.0,3.0,7.0,5.0,12.0,25.0,4.0,1.0,13.0,27.0,1,0.8545454545454545,0.9454545454545454,1.7999999999999998
53,54,9.0,6.0,14.0,5.0,8.0,5.0,12.0,39.0,7.0,6.0,8.0,13.0,3,0.10909090909090909,0.14545454545454545,0.2545454545454545
54,55,11.0,1.0,12.0,3.0,7.0,1.0,11.0,25.0,3.0,8.0,14.0,17.0,3,0.5818181818181818,0.7818181818181819,1.3636363636363638
