,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,5.0,5.0,3.0,8.0,9.0,2.0,25.0,39.0,9.0,9.0,14.0,6.0,1,0.10909090909090909,0.38181818181818183,0.4909090909090909
1,2,6.0,3.0,7.0,4.0,8.0,3.0,24.0,36.0,9.0,4.0,12.0,11.0,1,0.2545454545454545,0.45454545454545453,0.709090909090909
2,3,2.0,6.0,3.0,4.0,6.0,0.0,18.0,44.0,18.0,9.0,16.0,13.0,1,0.32727272727272727,0.16363636363636364,0.4909090909090909
3,4,5.0,3.0,3.0,3.0,7.0,3.0,28.0,29.0,7.0,6.0,10.0,12.0,1,0.9818181818181818,0.9272727272727272,1.9090909090909092
4,5,6.0,3.0,3.0,1.0,3.0,4.0,28.0,40.0,12.0,5.0,13.0,9.0,1,0.7636363636363637,0.6,1.3636363636363638
5,6,8.0,3.0,4.0,3.0,8.0,1.0,20.0,35.0,8.0,7.0,12.0,18.0,2,0.43636363636363634,0.5272727272727272,0.9636363636363636
6,7,6.0,5.0,9.0,5.0,7.0,0.0,25.0,28.0,7.0,4.0,12.0,13.0,1,0.9636363636363636,0.9454545454545454,1.9090909090909092
7,8,5.0,1.0,4.0,4.0,9.0,1.0,24.0,35.0,13.0,5.0,10.0,12.0,1,0.5636363636363636,0.6181818181818182,1.1818181818181817
8,9,6.0,3.0,6.0,6.0,5.0,3.0,16.0,33.0,13.0,7.0,16.0,15.0,1,0.4909090909090909,0.3090909090909091,0.8
9,10,3.0,3.0,4.0,6.0,5.0,3.0,18.0,40.0,15.0,9.0,11.0,18.0,1,0.4727272727272727,0.23636363636363636,0.7090909090909091
10,11,9.0,3.0,4.0,4.0,4.0,2.0,20.0,36.0,11.0,11.0,9.0,14.0,1,0.21818181818181817,0.32727272727272727,0.5454545454545454
11,12,6.0,2.0,2.0,7.0,8.0,3.0,21.0,31.0,8.0,7.0,10.0,20.0,2,0.34545454545454546,0.7818181818181819,1.1272727272727274
12,13,7.0,9.0,3.0,1.0,5.0,2.0,21.0,44.0,13.0,6.0,15.0,9.0,1,0.509090909090909,0.12727272727272726,0.6363636363636362
13,14,9.0,6.0,4.0,1.0,10.0,3.0,20.0,41.0,6.0,8.0,11.0,11.0,1,0.45454545454545453,0.2,0.6545454545454545
14,15,5.0,3.0,2.0,2.0,7.0,5.0,20.0,41.0,11.0,13.0,15.0,15.0,1,0.3090909090909091,0.2727272727272727,0.5818181818181818
