,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,27.0,5.0,10.0,8.0,5.0,2.0,8.0,34.0,2.0,10.0,2.0,8.0,2,0.18181818181818182,0.7090909090909091,0.8909090909090909
1,2,24.0,8.0,4.0,9.0,8.0,4.0,6.0,45.0,6.0,13.0,1.0,5.0,2,0.38181818181818183,0.10909090909090909,0.4909090909090909
2,3,15.0,9.0,6.0,13.0,5.0,6.0,4.0,47.0,11.0,16.0,6.0,9.0,2,0.07272727272727272,0.01818181818181818,0.09090909090909091
3,4,22.0,12.0,7.0,9.0,1.0,5.0,7.0,38.0,3.0,8.0,6.0,10.0,2,0.23636363636363636,0.2909090909090909,0.5272727272727272
4,5,21.0,10.0,4.0,5.0,7.0,1.0,3.0,42.0,8.0,12.0,6.0,14.0,2,0.9090909090909091,0.18181818181818182,1.0909090909090908
5,6,17.0,5.0,10.0,7.0,2.0,7.0,4.0,40.0,4.0,15.0,5.0,13.0,2,0.509090909090909,0.16363636363636364,0.6727272727272726
6,7,25.0,3.0,9.0,14.0,4.0,3.0,1.0,29.0,8.0,8.0,2.0,19.0,2,0.5818181818181818,0.8727272727272727,1.4545454545454546
7,8,15.0,7.0,6.0,11.0,5.0,4.0,6.0,39.0,4.0,11.0,3.0,15.0,2,0.6545454545454545,0.09090909090909091,0.7454545454545455
8,9,29.0,7.0,7.0,11.0,3.0,4.0,2.0,36.0,6.0,11.0,4.0,7.0,2,0.7636363636363637,0.6181818181818182,1.3818181818181818
9,10,21.0,6.0,3.0,12.0,7.0,3.0,7.0,34.0,6.0,11.0,6.0,17.0,2,0.8727272727272727,0.45454545454545453,1.3272727272727272
10,11,28.0,8.0,7.0,9.0,5.0,4.0,5.0,40.0,7.0,12.0,4.0,6.0,2,0.21818181818181817,0.43636363636363634,0.6545454545454545
11,12,18.0,7.0,6.0,10.0,7.0,3.0,1.0,43.0,9.0,11.0,6.0,7.0,2,0.03636363636363636,0.05454545454545454,0.09090909090909091
12,13,30.0,4.0,10.0,10.0,0.0,4.0,6.0,30.0,6.0,13.0,2.0,12.0,2,0.9272727272727272,0.9454545454545454,1.8727272727272726
13,14,17.0,8.0,6.0,10.0,3.0,1.0,3.0,38.0,6.0,17.0,6.0,13.0,2,0.6909090909090909,0.23636363636363636,0.9272727272727272
14,15,25.0,7.0,3.0,7.0,3.0,7.0,8.0,33.0,6.0,6.0,7.0,14.0,2,0.6363636363636364,0.5272727272727272,1.1636363636363636
15,16,22.0,11.0,9.0,9.0,5.0,4.0,4.0,38.0,3.0,12.0,6.0,12.0,2,0.34545454545454546,0.32727272727272727,0.6727272727272727
16,17,21.0,12.0,8.0,9.0,2.0,7.0,4.0,38.0,6.0,8.0,5.0,12.0,2,0.8,0.2,1.0
17,18,14.0,12.0,11.0,7.0,2.0,3.0,3.0,46.0,11.0,12.0,3.0,10.0,2,0.7090909090909091,0.03636363636363636,0.7454545454545455
18,19,20.0,6.0,14.0,16.0,1.0,4.0,3.0,31.0,6.0,8.0,5.0,10.0,2,0.8181818181818182,0.6727272727272727,1.490909090909091
19,20,22.0,11.0,9.0,7.0,4.0,3.0,6.0,40.0,4.0,12.0,2.0,14.0,2,0.10909090909090909,0.3090909090909091,0.41818181818181815
20,21,24.0,9.0,6.0,7.0,3.0,2.0,5.0,35.0,2.0,18.0,6.0,8.0,2,0.9818181818181818,0.6545454545454545,1.6363636363636362
21,22,27.0,5.0,13.0,7.0,1.0,5.0,7.0,36.0,8.0,14.0,1.0,9.0,2,0.2909090909090909,0.6363636363636364,0.9272727272727272
22,23,24.0,7.0,10.0,6.0,3.0,2.0,6.0,40.0,3.0,18.0,3.0,10.0,2,0.2545454545454545,0.4727272727272727,0.7272727272727273
23,24,22.0,8.0,5.0,10.0,7.0,1.0,3.0,37.0,4.0,12.0,2.0,19.0,2,0.14545454545454545,0.4909090909090909,0.6363636363636364
24,25,24.0,8.0,7.0,8.0,2.0,6.0,5.0,37.0,8.0,9.0,4.0,8.0,2,0.2,0.2545454545454545,0.45454545454545453
25,26,24.0,5.0,9.0,14.0,2.0,5.0,3.0,34.0,6.0,12.0,4.0,12.0,2,0.36363636363636365,0.5818181818181818,0.9454545454545454
26,27,19.0,10.0,6.0,12.0,1.0,6.0,3.0,46.0,7.0,12.0,1.0,11.0,2,0.12727272727272726,0.07272727272727272,0.19999999999999998
27,28,11.0,2.0,1.0,8.0,2.0,2.0,2.0,17.0,6.0,2.0,1.0,3.0,2,0.05454545454545454,0.4,0.4545454545454546
28,29,8.0,7.0,4.0,23.0,8.0,7.0,3.0,42.0,13.0,6.0,6.0,8.0,1,0.09090909090909091,0.12727272727272726,0.21818181818181817
29,30,10.0,6.0,3.0,34.0,5.0,4.0,8.0,36.0,9.0,7.0,3.0,6.0,1,0.9454545454545454,0.7454545454545455,1.690909090909091
30,31,8.0,3.0,5.0,35.0,8.0,0.0,2.0,32.0,11.0,4.0,5.0,5.0,1,0.4909090909090909,0.9818181818181818,1.4727272727272727
31,32,8.0,5.0,3.0,27.0,11.0,2.0,8.0,40.0,13.0,8.0,5.0,7.0,1,0.7454545454545455,0.41818181818181815,1.1636363636363636
32,33,8.0,5.0,3.0,28.0,11.0,5.0,9.0,41.0,11.0,6.0,6.0,5.0,1,0.5454545454545454,0.38181818181818183,0.9272727272727272
33,34,9.0,10.0,4.0,31.0,5.0,4.0,9.0,33.0,6.0,6.0,11.0,3.0,1,1.0,0.7636363636363637,1.7636363636363637
34,35,0.0,13.0,7.0,26.0,11.0,1.0,8.0,49.0,9.0,10.0,8.0,2.0,1,0.7818181818181819,0.34545454545454546,1.1272727272727274
35,36,6.0,2.0,2.0,32.0,6.0,2.0,8.0,28.0,13.0,4.0,7.0,7.0,1,0.5272727272727272,0.9636363636363636,1.4909090909090907
36,37,13.0,4.0,2.0,30.0,7.0,7.0,12.0,30.0,6.0,5.0,7.0,6.0,1,0.43636363636363634,0.8545454545454545,1.2909090909090908
37,38,6.0,7.0,5.0,32.0,8.0,4.0,10.0,36.0,9.0,6.0,3.0,8.0,1,0.6181818181818182,0.7272727272727273,1.3454545454545455
38,39,3.0,7.0,4.0,34.0,12.0,4.0,9.0,44.0,11.0,8.0,2.0,4.0,1,0.9636363636363636,0.6909090909090909,1.6545454545454545
39,40,6.0,8.0,0.0,26.0,9.0,11.0,7.0,51.0,14.0,6.0,8.0,1.0,1,0.01818181818181818,0.14545454545454545,0.16363636363636364
40,41,6.0,5.0,2.0,26.0,9.0,4.0,10.0,42.0,15.0,7.0,5.0,4.0,1,0.4,0.2727272727272727,0.6727272727272727
41,42,10.0,6.0,2.0,31.0,8.0,3.0,11.0,38.0,10.0,8.0,3.0,2.0,1,0.32727272727272727,0.5636363636363636,0.8909090909090909
42,43,5.0,7.0,3.0,36.0,8.0,3.0,7.0,35.0,12.0,4.0,8.0,5.0,1,0.4727272727272727,0.8363636363636363,1.309090909090909
43,44,7.0,6.0,4.0,37.0,10.0,3.0,5.0,33.0,7.0,7.0,7.0,7.0,1,0.6,1.0,1.6
44,45,6.0,11.0,6.0,26.0,7.0,5.0,8.0,46.0,14.0,7.0,7.0,1.0,1,0.8545454545454545,0.21818181818181817,1.0727272727272728
45,46,12.0,3.0,4.0,34.0,7.0,2.0,8.0,32.0,8.0,10.0,4.0,3.0,1,0.3090909090909091,0.8909090909090909,1.2
46,47,3.0,6.0,1.0,31.0,20.0,2.0,5.0,40.0,7.0,3.0,12.0,3.0,1,0.8909090909090909,0.8,1.690909090909091
47,48,8.0,8.0,2.0,33.0,11.0,2.0,7.0,32.0,3.0,7.0,12.0,5.0,1,0.2727272727272727,0.9090909090909091,1.1818181818181817
48,49,4.0,4.0,8.0,29.0,11.0,5.0,5.0,39.0,9.0,7.0,5.0,9.0,1,0.45454545454545453,0.6,1.0545454545454545
49,50,5.0,8.0,7.0,28.0,10.0,5.0,9.0,43.0,16.0,4.0,3.0,5.0,1,0.7272727272727273,0.36363636363636365,1.0909090909090908
50,51,4.0,5.0,8.0,27.0,12.0,3.0,12.0,37.0,10.0,5.0,5.0,5.0,1,0.16363636363636364,0.509090909090909,0.6727272727272726
51,52,5.0,5.0,4.0,35.0,9.0,5.0,4.0,37.0,5.0,9.0,8.0,6.0,1,0.6727272727272727,0.8181818181818182,1.490909090909091
52,53,4.0,12.0,2.0,30.0,12.0,2.0,9.0,42.0,9.0,6.0,6.0,3.0,1,0.41818181818181815,0.5454545454545454,0.9636363636363636
53,54,6.0,5.0,4.0,33.0,9.0,7.0,4.0,39.0,6.0,10.0,10.0,3.0,1,0.8363636363636363,0.7818181818181819,1.6181818181818182
54,55,5.0,6.0,4.0,35.0,7.0,2.0,11.0,32.0,7.0,8.0,8.0,4.0,1,0.5636363636363636,0.9272727272727272,1.4909090909090907
