,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
20,21,15.0,5.0,7.0,4.0,6.0,3.0,24.0,29.0,3.0,2.0,7.0,14.0,1,0.9272727272727272,0.8545454545454545,1.7818181818181817
21,22,15.0,2.0,5.0,4.0,8.0,4.0,25.0,27.0,8.0,2.0,7.0,7.0,1,0.6727272727272727,0.9090909090909091,1.5818181818181818
22,23,11.0,4.0,11.0,4.0,7.0,2.0,20.0,29.0,8.0,4.0,13.0,12.0,2,0.12727272727272726,0.7636363636363637,0.8909090909090909
23,24,15.0,1.0,8.0,3.0,12.0,2.0,25.0,35.0,13.0,5.0,7.0,7.0,2,0.01818181818181818,0.7818181818181819,0.8
24,25,13.0,4.0,7.0,2.0,9.0,2.0,21.0,36.0,9.0,3.0,14.0,7.0,2,0.18181818181818182,0.5636363636363636,0.7454545454545454
25,26,11.0,3.0,12.0,2.0,8.0,1.0,27.0,27.0,9.0,4.0,7.0,10.0,1,0.8909090909090909,0.9272727272727272,1.8181818181818181
26,27,10.0,3.0,7.0,5.0,6.0,3.0,20.0,31.0,11.0,2.0,12.0,10.0,2,0.03636363636363636,0.6,0.6363636363636364
27,28,3.0,1.0,5.0,0.0,5.0,4.0,9.0,19.0,5.0,1.0,5.0,9.0,2,0.3090909090909091,0.6181818181818182,0.9272727272727272
28,29,8.0,5.0,5.0,4.0,8.0,6.0,9.0,45.0,7.0,3.0,7.0,16.0,3,0.05454545454545454,0.16363636363636364,0.21818181818181817
29,30,9.0,9.0,3.0,2.0,8.0,8.0,13.0,45.0,13.0,5.0,9.0,17.0,3,0.2909090909090909,0.43636363636363634,0.7272727272727273
30,31,10.0,7.0,10.0,3.0,6.0,6.0,15.0,41.0,4.0,7.0,6.0,14.0,3,0.8545454545454545,0.38181818181818183,1.2363636363636363
31,32,9.0,6.0,7.0,2.0,9.0,7.0,6.0,51.0,9.0,6.0,5.0,13.0,3,0.6545454545454545,0.09090909090909091,0.7454545454545455
32,33,4.0,9.0,6.0,4.0,8.0,9.0,11.0,51.0,13.0,5.0,12.0,12.0,3,0.5818181818181818,0.07272727272727272,0.6545454545454545
33,34,5.0,7.0,7.0,3.0,8.0,5.0,11.0,43.0,12.0,6.0,9.0,22.0,3,0.10909090909090909,0.45454545454545453,0.5636363636363636
34,35,6.0,7.0,3.0,2.0,5.0,6.0,14.0,50.0,13.0,8.0,6.0,19.0,3,1.0,0.4,1.4
35,36,5.0,10.0,5.0,4.0,5.0,5.0,13.0,46.0,10.0,9.0,7.0,17.0,3,0.7272727272727273,0.2545454545454545,0.9818181818181818
36,37,8.0,8.0,8.0,1.0,7.0,4.0,9.0,39.0,8.0,8.0,8.0,23.0,3,0.45454545454545453,0.5272727272727272,0.9818181818181817
37,38,10.0,9.0,10.0,4.0,5.0,7.0,8.0,48.0,13.0,7.0,8.0,10.0,3,0.2727272727272727,0.01818181818181818,0.2909090909090909
38,39,9.0,6.0,5.0,5.0,6.0,4.0,8.0,45.0,15.0,9.0,6.0,21.0,3,0.41818181818181815,0.3090909090909091,0.7272727272727273
39,40,13.0,9.0,7.0,2.0,7.0,5.0,13.0,42.0,10.0,3.0,9.0,12.0,3,0.07272727272727272,0.2909090909090909,0.36363636363636365
40,41,7.0,8.0,9.0,4.0,8.0,5.0,5.0,46.0,9.0,9.0,8.0,18.0,3,0.7090909090909091,0.10909090909090909,0.8181818181818182
41,42,10.0,4.0,8.0,4.0,8.0,6.0,14.0,48.0,11.0,11.0,6.0,10.0,3,0.14545454545454545,0.05454545454545454,0.19999999999999998
42,43,4.0,7.0,7.0,1.0,9.0,6.0,10.0,48.0,11.0,9.0,11.0,18.0,3,0.8727272727272727,0.32727272727272727,1.2
43,44,7.0,8.0,4.0,3.0,5.0,10.0,12.0,43.0,7.0,9.0,6.0,21.0,3,0.7454545454545455,0.4909090909090909,1.2363636363636363
44,45,7.0,8.0,8.0,3.0,4.0,7.0,6.0,48.0,11.0,10.0,6.0,20.0,3,0.6363636363636364,0.2727272727272727,0.9090909090909091
45,46,6.0,13.0,9.0,2.0,8.0,6.0,12.0,51.0,11.0,5.0,5.0,15.0,3,0.34545454545454546,0.18181818181818182,0.5272727272727273
46,47,9.0,19.0,5.0,1.0,4.0,8.0,8.0,59.0,9.0,11.0,7.0,9.0,3,0.38181818181818183,0.2,0.5818181818181818
47,48,6.0,11.0,6.0,3.0,8.0,6.0,8.0,51.0,8.0,9.0,6.0,16.0,3,0.32727272727272727,0.12727272727272726,0.45454545454545453
48,49,11.0,6.0,2.0,5.0,7.0,10.0,8.0,50.0,7.0,9.0,9.0,15.0,3,0.6,0.14545454545454545,0.7454545454545454
49,50,4.0,11.0,8.0,4.0,9.0,11.0,8.0,58.0,12.0,9.0,9.0,7.0,3,0.9090909090909091,0.03636363636363636,0.9454545454545454
50,51,5.0,8.0,6.0,2.0,10.0,8.0,14.0,49.0,6.0,12.0,8.0,15.0,3,0.2545454545454545,0.36363636363636365,0.6181818181818182
51,52,6.0,11.0,10.0,4.0,7.0,4.0,12.0,45.0,12.0,5.0,4.0,17.0,3,0.6909090909090909,0.21818181818181817,0.9090909090909091
52,53,3.0,7.0,9.0,4.0,14.0,11.0,13.0,49.0,8.0,4.0,6.0,12.0,3,0.8363636363636363,0.23636363636363636,1.0727272727272728
53,54,9.0,10.0,5.0,3.0,11.0,9.0,12.0,50.0,8.0,11.0,4.0,16.0,3,0.36363636363636365,0.41818181818181815,0.7818181818181817
54,55,5.0,7.0,9.0,2.0,6.0,6.0,19.0,46.0,9.0,11.0,5.0,14.0,3,0.9636363636363636,0.34545454545454546,1.309090909090909
