,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
16,17,9.0,1.0,12.0,7.0,7.0,4.0,7.0,35.0,9.0,8.0,18.0,7.0,2,0.7818181818181819,0.18181818181818182,0.9636363636363636
17,18,11.0,5.0,15.0,10.0,6.0,4.0,5.0,30.0,6.0,6.0,21.0,7.0,2,0.7454545454545455,0.8,1.5454545454545454
18,19,9.0,4.0,5.0,9.0,9.0,4.0,6.0,42.0,15.0,9.0,22.0,7.0,2,0.8181818181818182,0.09090909090909091,0.9090909090909092
19,20,10.0,3.0,16.0,12.0,4.0,2.0,4.0,34.0,12.0,11.0,16.0,8.0,2,0.01818181818181818,0.41818181818181815,0.43636363636363634
20,21,7.0,1.0,10.0,10.0,8.0,7.0,1.0,40.0,8.0,9.0,18.0,9.0,2,0.4727272727272727,0.2545454545454545,0.7272727272727273
21,22,8.0,4.0,17.0,9.0,5.0,5.0,0.0,35.0,13.0,4.0,22.0,7.0,2,0.2,0.7090909090909091,0.9090909090909092
22,23,8.0,5.0,17.0,15.0,6.0,5.0,5.0,36.0,7.0,7.0,12.0,4.0,2,0.03636363636363636,0.34545454545454546,0.38181818181818183
23,24,13.0,4.0,10.0,14.0,6.0,7.0,7.0,35.0,9.0,5.0,16.0,5.0,2,0.2909090909090909,0.10909090909090909,0.39999999999999997
24,25,12.0,6.0,11.0,10.0,7.0,2.0,5.0,30.0,2.0,7.0,24.0,5.0,2,0.509090909090909,0.9272727272727272,1.4363636363636363
25,26,11.0,4.0,8.0,14.0,5.0,4.0,4.0,32.0,8.0,7.0,24.0,6.0,2,0.12727272727272726,0.7818181818181819,0.9090909090909092
26,27,8.0,4.0,11.0,13.0,3.0,7.0,4.0,33.0,12.0,6.0,18.0,10.0,2,0.6181818181818182,0.32727272727272727,0.9454545454545454
27,28,3.0,1.0,6.0,3.0,4.0,0.0,3.0,18.0,6.0,6.0,6.0,8.0,1,0.10909090909090909,0.45454545454545453,0.5636363636363636
28,29,0.0,2.0,15.0,11.0,7.0,3.0,2.0,35.0,6.0,17.0,12.0,19.0,1,0.07272727272727272,0.8363636363636363,0.9090909090909091
29,30,0.0,5.0,11.0,8.0,2.0,6.0,2.0,49.0,13.0,20.0,11.0,19.0,1,0.8909090909090909,0.4,1.290909090909091
30,31,3.0,4.0,12.0,2.0,6.0,4.0,5.0,43.0,9.0,14.0,15.0,16.0,1,0.34545454545454546,0.14545454545454545,0.4909090909090909
31,32,2.0,7.0,11.0,11.0,0.0,1.0,1.0,32.0,8.0,13.0,13.0,26.0,1,0.5636363636363636,0.9636363636363636,1.5272727272727273
32,33,1.0,1.0,12.0,7.0,4.0,6.0,5.0,44.0,9.0,19.0,8.0,21.0,1,0.9454545454545454,0.4909090909090909,1.4363636363636363
33,34,2.0,4.0,21.0,5.0,3.0,10.0,1.0,43.0,9.0,13.0,10.0,18.0,1,0.4,0.5636363636363636,0.9636363636363636
34,35,1.0,6.0,13.0,5.0,6.0,7.0,3.0,55.0,12.0,18.0,11.0,12.0,1,0.6,0.07272727272727272,0.6727272727272727
35,36,2.0,4.0,10.0,12.0,2.0,3.0,2.0,31.0,5.0,11.0,12.0,30.0,1,0.6909090909090909,1.0,1.690909090909091
36,37,2.0,4.0,20.0,7.0,3.0,4.0,1.0,40.0,11.0,15.0,16.0,14.0,1,0.7636363636363637,0.6545454545454545,1.4181818181818182
37,38,3.0,9.0,9.0,4.0,2.0,2.0,3.0,51.0,12.0,21.0,11.0,14.0,1,0.6727272727272727,0.12727272727272726,0.8
38,39,4.0,6.0,14.0,6.0,4.0,4.0,2.0,37.0,9.0,11.0,10.0,25.0,1,0.38181818181818183,0.7272727272727273,1.1090909090909091
39,40,1.0,5.0,15.0,7.0,3.0,3.0,2.0,41.0,13.0,14.0,16.0,17.0,1,0.9818181818181818,0.5454545454545454,1.5272727272727273
40,41,4.0,2.0,20.0,5.0,7.0,0.0,6.0,30.0,8.0,13.0,13.0,22.0,1,0.4909090909090909,0.9818181818181818,1.4727272727272727
41,42,1.0,2.0,11.0,8.0,5.0,5.0,2.0,43.0,14.0,15.0,11.0,23.0,1,0.8363636363636363,0.5818181818181818,1.418181818181818
42,43,4.0,3.0,20.0,10.0,4.0,3.0,2.0,38.0,8.0,14.0,10.0,15.0,1,0.32727272727272727,0.6363636363636364,0.9636363636363636
43,44,1.0,2.0,13.0,9.0,3.0,3.0,2.0,36.0,7.0,16.0,14.0,22.0,1,0.9090909090909091,0.8181818181818182,1.7272727272727273
44,45,3.0,5.0,12.0,11.0,3.0,2.0,3.0,42.0,12.0,20.0,9.0,19.0,1,0.16363636363636364,0.6,0.7636363636363637
45,46,1.0,7.0,12.0,5.0,1.0,6.0,1.0,50.0,11.0,24.0,11.0,19.0,1,0.9272727272727272,0.5272727272727272,1.4545454545454546
46,47,1.0,2.0,23.0,4.0,3.0,4.0,1.0,42.0,9.0,18.0,8.0,18.0,1,0.36363636363636365,0.7454545454545455,1.1090909090909091
47,48,3.0,6.0,11.0,10.0,6.0,6.0,1.0,42.0,9.0,9.0,15.0,18.0,1,0.14545454545454545,0.2727272727272727,0.41818181818181815
48,49,0.0,4.0,14.0,7.0,4.0,10.0,2.0,48.0,15.0,14.0,10.0,19.0,1,1.0,0.3090909090909091,1.309090909090909
49,50,2.0,3.0,19.0,6.0,1.0,3.0,3.0,36.0,6.0,17.0,8.0,25.0,1,0.6545454545454545,0.8909090909090909,1.5454545454545454
50,51,2.0,4.0,19.0,4.0,2.0,3.0,0.0,38.0,10.0,13.0,13.0,22.0,1,0.2727272727272727,0.7636363636363637,1.0363636363636364
51,52,2.0,6.0,12.0,4.0,3.0,5.0,3.0,36.0,8.0,10.0,13.0,29.0,1,0.9636363636363636,0.8727272727272727,1.8363636363636364
52,53,2.0,6.0,13.0,5.0,2.0,5.0,1.0,36.0,11.0,10.0,11.0,31.0,1,0.7090909090909091,0.9090909090909091,1.6181818181818182
53,54,1.0,0.0,15.0,9.0,2.0,3.0,3.0,34.0,7.0,20.0,14.0,22.0,1,0.8727272727272727,0.9454545454545454,1.8181818181818181
54,55,5.0,2.0,10.0,9.0,2.0,3.0,3.0,37.0,14.0,9.0,14.0,20.0,1,0.3090909090909091,0.509090909090909,0.8181818181818181
