,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,11.0,2.0,16.0,5.0,4.0,5.0,12.0,36.0,9.0,15.0,7.0,12.0,1,0.2,0.05454545454545454,0.2545454545454546
1,2,4.0,4.0,10.0,11.0,3.0,3.0,19.0,27.0,3.0,12.0,10.0,13.0,1,0.05454545454545454,0.8,0.8545454545454546
2,3,7.0,1.0,15.0,10.0,2.0,4.0,13.0,32.0,7.0,15.0,10.0,12.0,1,0.14545454545454545,0.3090909090909091,0.45454545454545453
3,4,10.0,2.0,13.0,9.0,6.0,2.0,11.0,36.0,3.0,16.0,12.0,6.0,1,0.2545454545454545,0.10909090909090909,0.3636363636363636
4,5,5.0,4.0,16.0,7.0,3.0,4.0,9.0,38.0,3.0,22.0,10.0,14.0,1,0.43636363636363634,0.2,0.6363636363636364
5,6,10.0,2.0,12.0,7.0,6.0,3.0,15.0,30.0,3.0,11.0,12.0,8.0,1,0.6,0.2545454545454545,0.8545454545454545
6,7,2.0,3.0,12.0,4.0,6.0,3.0,20.0,40.0,4.0,23.0,13.0,9.0,1,0.6181818181818182,0.4909090909090909,1.1090909090909091
7,8,4.0,1.0,15.0,14.0,4.0,1.0,12.0,29.0,4.0,16.0,12.0,14.0,1,0.6727272727272727,0.7818181818181819,1.4545454545454546
8,9,3.0,3.0,13.0,11.0,6.0,2.0,10.0,32.0,2.0,16.0,12.0,9.0,1,0.41818181818181815,0.34545454545454546,0.7636363636363637
9,10,3.0,3.0,16.0,14.0,7.0,4.0,15.0,35.0,3.0,13.0,3.0,14.0,1,0.45454545454545453,0.509090909090909,0.9636363636363636
10,11,11.0,3.0,17.0,11.0,2.0,2.0,14.0,33.0,3.0,20.0,9.0,5.0,1,0.07272727272727272,0.5818181818181818,0.6545454545454545
11,12,6.0,1.0,15.0,14.0,7.0,2.0,14.0,27.0,3.0,12.0,15.0,9.0,1,0.9090909090909091,0.8181818181818182,1.7272727272727273
12,13,5.0,6.0,15.0,7.0,4.0,3.0,13.0,34.0,4.0,13.0,11.0,6.0,1,0.6545454545454545,0.09090909090909091,0.7454545454545455
13,14,5.0,1.0,6.0,10.0,5.0,2.0,21.0,37.0,9.0,19.0,7.0,13.0,1,0.8,0.41818181818181815,1.2181818181818183
