,time_period,x1200,x2302,x3200,x4200,x5302,x6302,x7200,x8200,x9302,x9b302,x9c200,x9d200,cluster,stability,diversity,measurement
0,1,13.0,5.0,9.0,5.0,2.0,2.0,19.0,22.0,4.0,4.0,17.0,9.0,1,0.4727272727272727,1.0,1.4727272727272727
1,2,18.0,8.0,11.0,2.0,4.0,5.0,15.0,37.0,11.0,6.0,11.0,2.0,1,0.7818181818181819,0.32727272727272727,1.1090909090909091
2,3,5.0,3.0,10.0,2.0,6.0,8.0,17.0,42.0,14.0,6.0,12.0,12.0,2,0.18181818181818182,0.10909090909090909,0.2909090909090909
3,4,13.0,3.0,7.0,4.0,6.0,7.0,20.0,42.0,12.0,4.0,6.0,5.0,1,0.6909090909090909,0.23636363636363636,0.9272727272727272
4,5,13.0,3.0,10.0,2.0,3.0,7.0,14.0,30.0,10.0,2.0,12.0,12.0,1,0.32727272727272727,0.5272727272727272,0.8545454545454545
5,6,14.0,2.0,10.0,4.0,4.0,6.0,22.0,26.0,6.0,3.0,18.0,6.0,1,0.7272727272727273,0.9454545454545454,1.6727272727272728
6,7,16.0,4.0,8.0,3.0,2.0,7.0,19.0,24.0,5.0,4.0,9.0,13.0,1,0.4909090909090909,0.9636363636363636,1.4545454545454546
7,8,15.0,4.0,13.0,3.0,5.0,5.0,18.0,29.0,11.0,0.0,14.0,6.0,1,0.4,0.7454545454545455,1.1454545454545455
8,9,17.0,8.0,12.0,2.0,5.0,3.0,18.0,33.0,12.0,0.0,9.0,9.0,1,0.7636363636363637,0.5818181818181818,1.3454545454545455
9,10,18.0,3.0,3.0,3.0,5.0,2.0,22.0,27.0,7.0,4.0,11.0,9.0,1,0.9454545454545454,0.9090909090909091,1.8545454545454545
10,11,16.0,4.0,10.0,1.0,6.0,6.0,16.0,36.0,7.0,7.0,14.0,4.0,1,0.5636363636363636,0.36363636363636365,0.9272727272727272
11,12,16.0,4.0,8.0,2.0,6.0,3.0,15.0,38.0,10.0,3.0,13.0,8.0,1,0.7454545454545455,0.16363636363636364,0.9090909090909092
12,13,15.0,9.0,6.0,8.0,3.0,7.0,16.0,36.0,7.0,2.0,10.0,9.0,1,0.9090909090909091,0.21818181818181817,1.1272727272727272
13,14,12.0,4.0,7.0,2.0,4.0,4.0,18.0,34.0,8.0,7.0,13.0,5.0,1,0.8909090909090909,0.3090909090909091,1.2
14,15,12.0,7.0,11.0,3.0,6.0,2.0,14.0,38.0,8.0,12.0,10.0,11.0,2,0.43636363636363634,0.07272727272727272,0.509090909090909
15,16,13.0,3.0,8.0,2.0,6.0,8.0,16.0,41.0,13.0,4.0,8.0,12.0,2,0.09090909090909091,0.2,0.2909090909090909
16,17,15.0,3.0,8.0,3.0,5.0,3.0,23.0,30.0,12.0,4.0,11.0,10.0,1,0.5272727272727272,0.8363636363636363,1.3636363636363635
17,18,12.0,6.0,10.0,5.0,4.0,9.0,8.0,37.0,9.0,6.0,11.0,8.0,2,0.45454545454545453,0.01818181818181818,0.4727272727272727
18,19,11.0,2.0,10.0,1.0,6.0,5.0,20.0,34.0,7.0,7.0,14.0,9.0,1,0.8363636363636363,0.4909090909090909,1.3272727272727272
19,20,15.0,10.0,13.0,3.0,2.0,9.0,14.0,37.0,4.0,4.0,15.0,3.0,1,0.23636363636363636,0.45454545454545453,0.6909090909090909
20,21,9.0,3.0,8.0,2.0,4.0,6.0,24.0,34.0,8.0,5.0,16.0,7.0,1,0.01818181818181818,0.6909090909090909,0.7090909090909091
21,22,14.0,5.0,6.0,2.0,3.0,4.0,26.0,33.0,9.0,9.0,2.0,7.0,1,0.2,0.8181818181818182,1.0181818181818183
22,23,8.0,3.0,5.0,4.0,12.0,2.0,14.0,37.0,6.0,8.0,22.0,10.0,2,0.8,0.4727272727272727,1.2727272727272727
23,24,14.0,6.0,7.0,6.0,9.0,2.0,25.0,30.0,8.0,3.0,10.0,8.0,1,0.05454545454545454,0.8545454545454545,0.9090909090909091
24,25,12.0,6.0,9.0,1.0,5.0,6.0,16.0,34.0,6.0,2.0,11.0,8.0,1,0.38181818181818183,0.2545454545454545,0.6363636363636364
25,26,16.0,1.0,11.0,1.0,6.0,5.0,18.0,30.0,6.0,4.0,17.0,7.0,1,0.03636363636363636,0.7636363636363637,0.8
