,time_period,cpu,rss,memory
0,1,20.08,1550028.0,19.07
1,2,17.64,1574532.0,19.38
2,3,18.05,1632684.0,20.09
3,4,15.22,1632692.0,20.09
4,5,13.66,1636400.0,20.14
5,6,9.1,1640068.0,20.18
6,7,11.14,1642368.0,20.21
7,8,9.46,1642924.0,20.22
8,9,10.27,1645260.0,20.25
9,10,9.9,1647736.0,20.28
10,11,8.53,1647320.0,20.27
11,12,7.48,1646992.0,20.27
12,13,7.91,1652576.0,20.34
13,14,8.14,1649808.0,20.3
14,15,10.46,1650076.0,20.31
15,16,8.34,1652712.0,20.34
16,17,6.11,1650828.0,20.32
17,18,7.06,1649196.0,20.3
18,19,8.49,1649532.0,20.3
19,20,6.38,1650940.0,20.32
20,21,8.61,1649988.0,20.31
21,22,6.58,1655188.0,20.37
22,23,5.25,1653056.0,20.34
23,24,7.0,1657784.0,20.4
24,25,6.56,1657728.0,20.4
25,26,6.74,1658048.0,20.4
26,27,5.42,1656144.0,20.38
27,28,4.94,1660100.0,20.43
28,29,4.5,1669376.0,20.54
29,30,6.98,1669828.0,20.55
30,31,7.67,1670328.0,20.56
31,32,5.31,1670208.0,20.55
32,33,4.93,1674024.0,20.6
33,34,3.67,1672240.0,20.58
34,35,5.89,1671740.0,20.57
35,36,5.43,1673440.0,20.59
36,37,5.62,1675624.0,20.62
37,38,5.63,1674076.0,20.6
38,39,6.79,1677292.0,20.64
39,40,4.92,1675732.0,20.62
40,41,5.26,1675488.0,20.62
41,42,6.28,1674248.0,20.6
42,43,5.16,1677096.0,20.64
43,44,4.9,1677420.0,20.64
44,45,5.14,1676732.0,20.63
45,46,5.28,1678004.0,20.65
46,47,5.03,1679100.0,20.66
47,48,5.01,1677188.0,20.64
48,49,5.22,1680420.0,20.68
49,50,4.78,1677420.0,20.64
50,51,7.31,1678480.0,20.66
51,52,6.62,1679476.0,20.67
52,53,6.47,1679700.0,20.67
53,54,7.5,1679052.0,20.66
54,55,4.36,1680412.0,20.68
55,56,5.38,1679960.0,20.67
56,57,4.43,1680908.0,20.69
57,58,5.66,1681392.0,20.69
