,time_period,cpu,rss,memory
0,1,18.37,811248.0,9.98
1,2,16.32,821124.0,10.1
2,3,13.39,826652.0,10.17
3,4,12.51,831592.0,10.23
4,5,10.47,831720.0,10.24
5,6,13.11,836084.0,10.29
6,7,8.9,837736.0,10.31
7,8,8.69,839924.0,10.34
8,9,11.23,840384.0,10.34
9,10,9.19,842184.0,10.36
10,11,8.1,845916.0,10.41
11,12,7.97,843832.0,10.38
12,13,7.65,846932.0,10.42
13,14,8.92,853620.0,10.5
14,15,6.19,857520.0,10.55
15,16,8.54,858028.0,10.56
16,17,7.98,859996.0,10.58
17,18,6.87,859988.0,10.58
18,19,8.87,861856.0,10.61
19,20,10.86,863372.0,10.62
20,21,8.36,866132.0,10.66
21,22,5.81,867348.0,10.67
22,23,5.86,866948.0,10.67
23,24,6.23,867572.0,10.68
24,25,5.68,871312.0,10.72
25,26,6.19,872032.0,10.73
26,27,5.22,871504.0,10.72
27,28,5.81,873144.0,10.75
28,29,3.56,872432.0,10.74
29,30,6.69,874140.0,10.76
30,31,4.74,872884.0,10.74
31,32,5.1,875872.0,10.78
32,33,5.01,875552.0,10.77
33,34,5.62,876384.0,10.78
34,35,5.35,877092.0,10.79
35,36,6.72,878068.0,10.81
36,37,4.61,877984.0,10.8
37,38,4.88,879760.0,10.83
38,39,5.24,880140.0,10.83
39,40,4.55,881456.0,10.85
40,41,5.06,879532.0,10.82
41,42,4.93,883920.0,10.88
42,43,5.64,881888.0,10.85
43,44,6.27,883700.0,10.88
44,45,5.25,883932.0,10.88
45,46,5.87,885076.0,10.89
46,47,5.16,885612.0,10.9
47,48,4.8,885460.0,10.9
48,49,4.74,882960.0,10.87
49,50,5.28,886784.0,10.91
50,51,5.73,886676.0,10.91
51,52,4.73,886112.0,10.9
52,53,5.33,886044.0,10.9
53,54,8.5,889572.0,10.95
54,55,7.08,886888.0,10.91
55,56,4.92,890640.0,10.96
56,57,5.21,888700.0,10.94
57,58,5.31,887352.0,10.92
