,time_period,cpu,rss,memory
0,1,22.02,1621884.0,19.96
1,2,18.04,1645108.0,20.25
2,3,13.26,1651296.0,20.32
3,4,14.44,1657708.0,20.4
4,5,12.48,1656408.0,20.38
5,6,11.68,1661812.0,20.45
6,7,11.92,1665816.0,20.5
7,8,8.96,1667284.0,20.52
8,9,10.31,1668580.0,20.53
9,10,8.35,1671472.0,20.57
10,11,8.12,1670540.0,20.56
11,12,8.42,1670920.0,20.56
12,13,8.37,1671732.0,20.57
13,14,5.54,1672188.0,20.58
14,15,7.34,1672772.0,20.59
15,16,10.28,1668644.0,20.53
16,17,7.82,1669968.0,20.55
17,18,6.84,1670076.0,20.55
18,19,5.43,1672336.0,20.58
19,20,8.0,1668876.0,20.54
20,21,7.16,1667976.0,20.53
21,22,6.99,1672364.0,20.58
22,23,6.52,1671108.0,20.57
23,24,5.24,1667812.0,20.52
24,25,6.19,1672648.0,20.58
25,26,5.81,1671756.0,20.57
26,27,5.82,1674468.0,20.61
27,28,6.81,1674836.0,20.61
28,29,4.18,1675684.0,20.62
29,30,6.14,1676716.0,20.63
30,31,5.39,1679004.0,20.66
31,32,6.47,1676216.0,20.63
32,33,6.11,1675680.0,20.62
33,34,5.91,1676152.0,20.63
34,35,6.35,1678108.0,20.65
35,36,7.42,1676216.0,20.63
36,37,5.68,1677824.0,20.65
37,38,5.79,1679212.0,20.66
38,39,5.17,1680232.0,20.68
39,40,5.9,1678532.0,20.66
40,41,5.69,1680852.0,20.68
41,42,5.98,1679544.0,20.67
42,43,6.02,1679840.0,20.67
43,44,5.13,1682020.0,20.7
44,45,5.45,1681556.0,20.69
45,46,6.03,1681884.0,20.7
46,47,5.69,1680324.0,20.68
47,48,5.32,1678572.0,20.66
48,49,5.86,1677960.0,20.65
49,50,5.55,1677456.0,20.64
50,51,8.67,1682360.0,20.7
51,52,6.42,1681264.0,20.69
52,53,6.06,1681880.0,20.7
53,54,7.55,1683488.0,20.72
54,55,5.56,1685620.0,20.74
55,56,6.65,1682560.0,20.71
56,57,5.43,1685188.0,20.74
57,58,5.46,1684428.0,20.73
