,time_period,cpu,rss,memory
0,1,17.2,1152800.0,14.19
1,2,17.49,1155008.0,14.21
2,3,14.14,1161328.0,14.29
3,4,14.13,1166020.0,14.35
4,5,11.47,1171648.0,14.42
5,6,11.06,1174452.0,14.45
6,7,9.58,1175820.0,14.47
7,8,8.82,1174152.0,14.45
8,9,9.12,1174724.0,14.46
9,10,9.13,1179472.0,14.51
10,11,8.05,1180384.0,14.53
11,12,8.01,1180328.0,14.53
12,13,9.35,1181020.0,14.53
13,14,8.06,1185556.0,14.59
14,15,8.18,1185168.0,14.58
15,16,6.7,1185996.0,14.6
16,17,7.44,1185276.0,14.59
17,18,7.31,1189808.0,14.64
18,19,10.08,1189152.0,14.63
19,20,7.07,1190876.0,14.66
20,21,6.33,1190672.0,14.65
21,22,5.81,1193492.0,14.69
22,23,6.89,1192020.0,14.67
23,24,5.71,1192952.0,14.68
24,25,5.82,1193056.0,14.68
25,26,7.74,1195000.0,14.71
26,27,5.3,1194924.0,14.7
27,28,6.56,1198196.0,14.75
28,29,3.56,1197720.0,14.74
29,30,6.43,1198096.0,14.74
30,31,7.68,1196500.0,14.72
31,32,6.82,1197784.0,14.74
32,33,6.34,1198476.0,14.75
33,34,4.99,1197076.0,14.73
34,35,5.74,1198944.0,14.75
35,36,5.82,1200232.0,14.77
36,37,6.48,1201696.0,14.79
37,38,7.03,1203160.0,14.81
38,39,6.49,1200916.0,14.78
39,40,8.1,1204672.0,14.82
40,41,5.33,1201948.0,14.79
41,42,5.5,1202052.0,14.79
42,43,5.19,1202776.0,14.8
43,44,5.51,1201868.0,14.79
44,45,4.76,1203740.0,14.81
45,46,6.1,1203432.0,14.81
46,47,4.69,1205248.0,14.83
47,48,4.49,1202828.0,14.8
48,49,6.45,1205732.0,14.84
49,50,4.83,1203724.0,14.81
50,51,5.44,1207200.0,14.86
51,52,6.41,1206156.0,14.84
52,53,4.94,1210572.0,14.9
53,54,5.79,1208656.0,14.87
54,55,6.44,1212800.0,14.92
55,56,5.12,1210476.0,14.9
56,57,4.88,1212792.0,14.92
57,58,5.5,1213264.0,14.93
