,time_period,cpu,rss,memory
0,1,23.08,1500156.0,18.46
1,2,16.2,1505192.0,18.52
2,3,15.09,1512928.0,18.62
3,4,10.19,1516344.0,18.66
4,5,13.5,1519360.0,18.7
5,6,9.15,1525344.0,18.77
6,7,8.86,1526960.0,18.79
7,8,7.74,1525640.0,18.77
8,9,11.21,1528912.0,18.82
9,10,8.22,1530976.0,18.84
10,11,8.14,1532956.0,18.86
11,12,9.52,1530656.0,18.84
12,13,7.83,1534048.0,18.88
13,14,7.87,1534264.0,18.88
14,15,7.29,1534044.0,18.88
15,16,11.04,1533404.0,18.87
16,17,6.06,1535680.0,18.9
17,18,6.51,1531968.0,18.85
18,19,12.22,1542040.0,18.98
19,20,8.98,1538960.0,18.94
20,21,5.91,1536964.0,18.91
21,22,6.47,1538256.0,18.93
22,23,6.37,1539300.0,18.94
23,24,5.61,1539632.0,18.95
24,25,6.09,1542004.0,18.98
25,26,5.4,1543404.0,18.99
26,27,5.98,1542044.0,18.98
27,28,6.59,1545192.0,19.02
28,29,3.3,1543728.0,19.0
29,30,5.79,1546492.0,19.03
30,31,5.0,1546120.0,19.03
31,32,4.22,1548044.0,19.05
32,33,4.83,1548524.0,19.06
33,34,5.21,1545916.0,19.02
34,35,4.9,1547148.0,19.04
35,36,5.13,1547032.0,19.04
36,37,4.68,1548172.0,19.05
37,38,4.46,1547628.0,19.05
38,39,6.27,1548492.0,19.06
39,40,4.83,1547456.0,19.04
40,41,5.58,1551688.0,19.1
41,42,5.65,1549620.0,19.07
42,43,7.19,1551248.0,19.09
43,44,5.4,1550692.0,19.08
44,45,5.01,1551496.0,19.09
45,46,4.69,1550672.0,19.08
46,47,3.76,1550904.0,19.09
47,48,4.91,1551352.0,19.09
48,49,4.89,1549148.0,19.06
49,50,4.96,1552024.0,19.1
50,51,7.24,1552776.0,19.11
51,52,6.43,1553804.0,19.12
52,53,7.34,1554116.0,19.13
53,54,5.26,1553644.0,19.12
54,55,5.14,1552528.0,19.11
55,56,3.66,1552348.0,19.1
56,57,4.64,1552932.0,19.11
57,58,4.65,1553624.0,19.12
