,time_period,cpu,rss,memory
0,1,16.14,1264932.0,15.57
1,2,16.65,1312752.0,16.16
2,3,15.81,1316160.0,16.2
3,4,15.38,1321368.0,16.26
4,5,12.53,1321408.0,16.26
5,6,10.1,1324492.0,16.3
6,7,9.89,1326180.0,16.32
7,8,10.11,1327296.0,16.33
8,9,10.55,1331024.0,16.38
9,10,8.68,1330884.0,16.38
10,11,9.82,1331196.0,16.38
11,12,7.95,1333252.0,16.41
12,13,6.87,1331228.0,16.38
13,14,8.59,1330784.0,16.38
14,15,6.59,1331024.0,16.38
15,16,10.66,1340124.0,16.49
16,17,8.57,1333860.0,16.41
17,18,7.0,1333048.0,16.4
18,19,6.08,1331020.0,16.38
19,20,7.34,1327896.0,16.34
20,21,7.04,1326712.0,16.33
21,22,6.02,1329912.0,16.37
22,23,5.86,1329260.0,16.36
23,24,6.96,1327300.0,16.33
24,25,5.63,1326028.0,16.32
25,26,5.83,1330052.0,16.37
26,27,6.87,1329620.0,16.36
27,28,5.43,1332616.0,16.4
28,29,6.01,1332488.0,16.4
29,30,5.9,1333576.0,16.41
30,31,4.95,1332736.0,16.4
31,32,5.9,1333964.0,16.42
32,33,5.15,1336392.0,16.45
33,34,4.23,1335312.0,16.43
34,35,5.21,1335816.0,16.44
35,36,4.34,1336608.0,16.45
36,37,5.23,1335740.0,16.44
37,38,4.94,1337732.0,16.46
38,39,4.66,1340328.0,16.49
39,40,5.78,1342636.0,16.52
40,41,4.72,1344948.0,16.55
41,42,5.42,1345996.0,16.56
42,43,4.5,1346600.0,16.57
43,44,6.94,1346824.0,16.57
44,45,4.95,1347612.0,16.58
45,46,4.11,1347868.0,16.59
46,47,4.76,1348148.0,16.59
47,48,5.12,1348452.0,16.59
48,49,4.65,1350628.0,16.62
49,50,4.66,1350524.0,16.62
50,51,4.94,1351120.0,16.63
51,52,4.73,1353344.0,16.65
52,53,6.46,1354908.0,16.67
53,54,4.56,1352972.0,16.65
54,55,4.89,1357828.0,16.71
55,56,6.24,1355008.0,16.68
56,57,6.0,1358556.0,16.72
57,58,4.46,1357340.0,16.7
