,time_period,cpu,rss,memory
0,1,19.13,1137724.0,14.0
1,2,17.38,1176712.0,14.48
2,3,16.11,1192264.0,14.67
3,4,14.19,1198764.0,14.75
4,5,11.01,1200380.0,14.77
5,6,10.47,1202280.0,14.8
6,7,8.64,1193588.0,14.69
7,8,9.08,1195396.0,14.71
8,9,8.71,1196152.0,14.72
9,10,9.16,1197764.0,14.74
10,11,9.96,1202928.0,14.8
11,12,8.54,1201092.0,14.78
12,13,9.24,1202368.0,14.8
13,14,7.18,1207532.0,14.86
14,15,6.39,1207824.0,14.86
15,16,9.99,1210924.0,14.9
16,17,7.38,1211168.0,14.9
17,18,6.21,1206828.0,14.85
18,19,6.87,1206644.0,14.85
19,20,6.62,1208540.0,14.87
20,21,5.59,1210572.0,14.9
21,22,5.08,1212104.0,14.92
22,23,5.68,1208740.0,14.88
23,24,6.44,1209816.0,14.89
24,25,6.06,1213188.0,14.93
25,26,5.43,1213816.0,14.94
26,27,6.62,1215648.0,14.96
27,28,6.45,1218640.0,15.0
28,29,4.58,1219276.0,15.0
29,30,7.73,1223152.0,15.05
30,31,6.01,1223424.0,15.06
31,32,7.09,1221520.0,15.03
32,33,7.06,1221916.0,15.04
33,34,5.59,1220656.0,15.02
34,35,5.21,1223924.0,15.06
35,36,5.84,1221140.0,15.03
36,37,6.16,1222684.0,15.05
37,38,5.99,1222392.0,15.04
38,39,6.98,1226516.0,15.09
39,40,4.76,1225324.0,15.08
40,41,6.69,1226756.0,15.1
41,42,6.01,1227696.0,15.11
42,43,6.04,1228416.0,15.12
43,44,5.74,1228136.0,15.11
44,45,5.99,1233412.0,15.18
45,46,5.84,1233264.0,15.18
46,47,5.0,1233052.0,15.17
47,48,7.03,1231604.0,15.16
48,49,7.26,1236656.0,15.22
49,50,7.43,1232428.0,15.17
50,51,6.33,1236692.0,15.22
51,52,6.08,1235764.0,15.21
52,53,4.82,1236804.0,15.22
53,54,4.9,1236604.0,15.22
54,55,4.96,1238136.0,15.24
55,56,5.96,1239212.0,15.25
56,57,7.56,1239440.0,15.25
57,58,6.73,1237652.0,15.23
