,time_period,cpu,rss,memory
0,1,18.6,1382268.0,17.01
1,2,21.45,1419812.0,17.47
2,3,15.25,1473072.0,18.13
3,4,15.7,1480792.0,18.22
4,5,16.9,1483480.0,18.26
5,6,10.61,1485968.0,18.29
6,7,12.41,1496928.0,18.42
7,8,11.82,1498812.0,18.44
8,9,12.15,1500960.0,18.47
9,10,8.86,1504284.0,18.51
10,11,8.72,1503964.0,18.51
11,12,7.63,1505312.0,18.52
12,13,7.64,1505092.0,18.52
13,14,9.07,1510084.0,18.58
14,15,7.6,1510228.0,18.59
15,16,6.36,1511496.0,18.6
16,17,7.89,1513516.0,18.63
17,18,7.87,1514968.0,18.64
18,19,8.71,1517064.0,18.67
19,20,8.11,1516124.0,18.66
20,21,9.44,1514748.0,18.64
21,22,6.99,1516536.0,18.66
22,23,6.14,1519200.0,18.7
23,24,6.14,1517796.0,18.68
24,25,6.09,1520120.0,18.71
25,26,7.15,1519796.0,18.7
26,27,5.63,1521376.0,18.72
27,28,6.02,1519456.0,18.7
28,29,4.45,1521076.0,18.72
29,30,4.9,1524508.0,18.76
30,31,5.38,1525840.0,18.78
31,32,4.96,1522756.0,18.74
32,33,4.62,1522168.0,18.73
33,34,3.97,1520796.0,18.72
34,35,4.98,1522572.0,18.74
35,36,6.01,1523180.0,18.74
36,37,4.03,1525944.0,18.78
37,38,5.41,1529392.0,18.82
38,39,5.08,1528332.0,18.81
39,40,5.11,1528968.0,18.82
40,41,5.05,1530876.0,18.84
41,42,5.6,1535000.0,18.89
42,43,4.46,1536116.0,18.9
43,44,7.08,1537600.0,18.92
44,45,5.87,1539584.0,18.95
45,46,4.77,1537304.0,18.92
46,47,4.55,1537036.0,18.92
47,48,5.34,1540696.0,18.96
48,49,4.38,1538156.0,18.93
49,50,4.23,1538728.0,18.94
50,51,4.16,1539256.0,18.94
51,52,4.9,1539944.0,18.95
52,53,5.33,1537308.0,18.92
53,54,6.51,1541668.0,18.97
54,55,4.83,1540276.0,18.95
55,56,5.07,1543448.0,18.99
56,57,4.66,1550244.0,19.08
57,58,3.79,1549736.0,19.07
