,time_period,cpu,rss,memory
0,1,21.95,1238296.0,15.24
1,2,20.31,1314256.0,16.17
2,3,15.77,1328704.0,16.35
3,4,14.91,1332500.0,16.4
4,5,12.16,1338004.0,16.47
5,6,10.13,1336684.0,16.45
6,7,12.56,1340144.0,16.49
7,8,10.12,1339832.0,16.49
8,9,10.82,1342932.0,16.53
9,10,10.37,1343092.0,16.53
10,11,9.01,1342640.0,16.52
11,12,11.04,1352272.0,16.64
12,13,9.28,1342104.0,16.52
13,14,7.88,1338048.0,16.47
14,15,11.3,1346832.0,16.57
15,16,9.32,1348228.0,16.59
16,17,7.12,1356032.0,16.69
17,18,7.86,1357748.0,16.71
18,19,8.17,1366556.0,16.82
19,20,10.56,1357016.0,16.7
20,21,6.92,1360796.0,16.75
21,22,7.77,1360364.0,16.74
22,23,7.53,1361496.0,16.75
23,24,6.84,1363664.0,16.78
24,25,7.11,1366844.0,16.82
25,26,6.34,1367632.0,16.83
26,27,7.74,1368460.0,16.84
27,28,7.14,1370088.0,16.86
28,29,5.54,1373708.0,16.91
29,30,5.3,1371888.0,16.88
30,31,4.63,1372276.0,16.89
31,32,6.89,1373668.0,16.9
32,33,5.38,1375628.0,16.93
33,34,6.78,1375572.0,16.93
34,35,5.2,1376544.0,16.94
35,36,5.46,1373840.0,16.91
36,37,5.61,1376232.0,16.94
37,38,4.71,1378736.0,16.97
38,39,4.98,1378156.0,16.96
39,40,5.06,1378032.0,16.96
40,41,4.71,1379928.0,16.98
41,42,5.25,1382880.0,17.02
42,43,6.12,1381496.0,17.0
43,44,4.54,1383756.0,17.03
44,45,6.23,1383676.0,17.03
45,46,5.09,1384284.0,17.04
46,47,4.91,1382504.0,17.01
47,48,7.79,1387164.0,17.07
48,49,6.22,1389076.0,17.09
49,50,5.13,1392356.0,17.13
50,51,5.39,1390828.0,17.12
51,52,4.56,1391448.0,17.12
52,53,6.57,1390064.0,17.11
53,54,6.09,1390224.0,17.11
54,55,6.74,1390156.0,17.11
55,56,5.26,1394132.0,17.16
56,57,4.55,1392320.0,17.13
57,58,4.64,1392024.0,17.13
