,time_period,cpu,rss,memory
0,1,20.35,1431728.0,17.62
1,2,17.48,1441592.0,17.74
2,3,15.05,1487600.0,18.31
3,4,13.28,1488828.0,18.32
4,5,12.96,1492632.0,18.37
5,6,12.19,1497036.0,18.42
6,7,11.5,1497444.0,18.43
7,8,10.69,1504636.0,18.52
8,9,9.78,1506964.0,18.55
9,10,8.87,1509512.0,18.58
10,11,10.25,1502620.0,18.49
11,12,8.95,1503760.0,18.51
12,13,7.85,1500316.0,18.46
13,14,10.73,1505448.0,18.53
14,15,8.84,1506260.0,18.54
15,16,8.59,1509456.0,18.58
16,17,8.17,1511920.0,18.61
17,18,7.16,1507912.0,18.56
18,19,9.43,1511032.0,18.6
19,20,7.04,1511660.0,18.6
20,21,6.88,1507956.0,18.56
21,22,7.64,1497528.0,18.43
22,23,8.13,1514464.0,18.64
23,24,6.7,1502960.0,18.5
24,25,7.14,1504444.0,18.51
25,26,6.24,1505472.0,18.53
26,27,5.73,1506404.0,18.54
27,28,6.84,1510164.0,18.58
28,29,3.8,1507600.0,18.55
29,30,4.81,1508860.0,18.57
30,31,5.44,1508956.0,18.57
31,32,7.06,1508552.0,18.56
32,33,6.31,1511568.0,18.6
33,34,4.83,1512108.0,18.61
34,35,7.02,1512104.0,18.61
35,36,6.49,1515976.0,18.66
36,37,4.53,1513044.0,18.62
37,38,6.29,1516196.0,18.66
38,39,4.86,1514216.0,18.63
39,40,4.99,1517344.0,18.67
40,41,4.33,1513792.0,18.63
41,42,5.26,1517524.0,18.67
42,43,4.21,1517680.0,18.68
43,44,5.74,1521828.0,18.73
44,45,7.52,1520144.0,18.71
45,46,6.19,1521228.0,18.72
46,47,5.03,1520448.0,18.71
47,48,5.07,1529652.0,18.82
48,49,5.61,1528024.0,18.8
49,50,6.14,1529636.0,18.82
50,51,5.68,1530216.0,18.83
51,52,6.53,1531260.0,18.84
52,53,4.61,1529644.0,18.82
53,54,7.16,1533168.0,18.87
54,55,5.88,1531784.0,18.85
55,56,4.46,1531388.0,18.85
56,57,4.69,1531180.0,18.84
57,58,6.26,1530260.0,18.83
