,time_period,cpu,rss,memory
0,1,20.02,1170172.0,14.4
1,2,18.51,1182636.0,14.55
2,3,17.46,1189272.0,14.64
3,4,13.54,1197428.0,14.74
4,5,14.0,1199076.0,14.76
5,6,11.67,1208060.0,14.87
6,7,10.91,1206116.0,14.84
7,8,9.37,1210656.0,14.9
8,9,10.5,1211012.0,14.9
9,10,7.78,1213992.0,14.94
10,11,9.47,1217280.0,14.98
11,12,8.45,1217156.0,14.98
12,13,9.27,1219496.0,15.01
13,14,8.85,1220364.0,15.02
14,15,7.84,1217936.0,14.99
15,16,7.75,1220268.0,15.02
16,17,7.67,1223888.0,15.06
17,18,8.94,1223424.0,15.06
18,19,8.87,1222436.0,15.04
19,20,7.49,1226728.0,15.1
20,21,7.2,1226172.0,15.09
21,22,7.0,1224840.0,15.07
22,23,6.42,1226732.0,15.1
23,24,6.08,1228264.0,15.12
24,25,7.7,1229272.0,15.13
25,26,5.94,1227392.0,15.1
26,27,6.12,1228064.0,15.11
27,28,5.66,1228064.0,15.11
28,29,3.83,1230252.0,15.14
29,30,4.81,1229220.0,15.13
30,31,4.43,1229664.0,15.13
31,32,4.01,1229224.0,15.13
32,33,4.41,1228584.0,15.12
33,34,5.33,1230960.0,15.15
34,35,4.84,1231924.0,15.16
35,36,5.54,1230032.0,15.14
36,37,4.86,1231968.0,15.16
37,38,4.93,1234320.0,15.19
38,39,4.66,1236308.0,15.21
39,40,4.08,1236360.0,15.21
40,41,4.81,1236112.0,15.21
41,42,4.57,1238588.0,15.24
42,43,4.43,1239680.0,15.26
43,44,3.89,1237776.0,15.23
44,45,4.41,1239596.0,15.25
45,46,6.49,1242732.0,15.29
46,47,5.42,1248848.0,15.37
47,48,4.31,1241816.0,15.28
48,49,4.94,1245528.0,15.33
49,50,4.52,1245072.0,15.32
50,51,4.06,1245068.0,15.32
51,52,4.85,1248040.0,15.36
52,53,4.76,1245812.0,15.33
53,54,4.69,1245924.0,15.33
54,55,6.46,1242508.0,15.29
55,56,5.08,1244188.0,15.31
56,57,4.01,1246088.0,15.33
57,58,3.98,1246540.0,15.34
