,time_period,cpu,rss,memory
0,1,21.87,1304944.0,16.06
1,2,17.28,1337716.0,16.46
2,3,17.51,1368308.0,16.84
3,4,13.12,1371464.0,16.88
4,5,12.49,1375616.0,16.93
5,6,11.67,1377876.0,16.96
6,7,12.88,1382140.0,17.01
7,8,10.93,1380352.0,16.99
8,9,11.83,1385764.0,17.05
9,10,9.69,1382056.0,17.01
10,11,8.31,1383652.0,17.03
11,12,7.25,1377136.0,16.95
12,13,9.0,1383324.0,17.02
13,14,9.25,1382216.0,17.01
14,15,6.51,1382420.0,17.01
15,16,8.49,1376912.0,16.94
16,17,7.48,1380312.0,16.99
17,18,8.53,1380044.0,16.98
18,19,10.26,1378768.0,16.97
19,20,9.41,1383696.0,17.03
20,21,5.41,1381808.0,17.0
21,22,7.57,1382316.0,17.01
22,23,6.4,1383856.0,17.03
23,24,7.87,1386496.0,17.06
24,25,6.26,1386292.0,17.06
25,26,5.65,1388488.0,17.09
26,27,6.79,1390100.0,17.11
27,28,7.45,1391108.0,17.12
28,29,3.68,1390376.0,17.11
29,30,6.51,1391512.0,17.12
30,31,5.56,1391372.0,17.12
31,32,4.3,1392928.0,17.14
32,33,4.51,1394444.0,17.16
33,34,5.96,1393972.0,17.15
34,35,3.81,1395860.0,17.18
35,36,4.58,1396148.0,17.18
36,37,4.31,1395572.0,17.17
37,38,5.09,1396232.0,17.18
38,39,4.93,1400344.0,17.23
39,40,4.63,1399436.0,17.22
40,41,4.69,1404680.0,17.29
41,42,4.16,1405896.0,17.3
42,43,4.28,1406668.0,17.31
43,44,6.03,1406344.0,17.31
44,45,7.74,1407420.0,17.32
45,46,6.16,1410312.0,17.36
46,47,5.08,1411576.0,17.37
47,48,3.85,1411060.0,17.36
48,49,4.39,1410164.0,17.35
49,50,5.31,1413776.0,17.4
50,51,4.76,1410664.0,17.36
51,52,6.59,1411764.0,17.37
52,53,4.11,1413504.0,17.39
53,54,4.16,1415208.0,17.42
54,55,4.28,1413664.0,17.4
55,56,4.52,1418076.0,17.45
56,57,4.11,1416492.0,17.43
57,58,3.99,1417668.0,17.45
