,time_period,cpu,rss,memory
0,1,20.6,1414756.0,17.41
1,2,16.78,1432028.0,17.62
2,3,14.69,1440464.0,17.73
3,4,12.77,1478388.0,18.19
4,5,9.93,1482528.0,18.24
5,6,9.75,1483220.0,18.25
6,7,9.41,1489640.0,18.33
7,8,8.95,1490488.0,18.34
8,9,10.72,1497760.0,18.43
9,10,9.58,1513600.0,18.63
10,11,8.21,1497188.0,18.42
11,12,8.03,1499148.0,18.45
12,13,8.27,1501516.0,18.48
13,14,8.77,1505704.0,18.53
14,15,6.71,1507724.0,18.55
15,16,10.01,1505544.0,18.53
16,17,7.15,1506528.0,18.54
17,18,7.67,1506312.0,18.54
18,19,9.71,1506268.0,18.54
19,20,8.8,1504632.0,18.52
20,21,7.86,1510252.0,18.59
21,22,6.43,1503788.0,18.51
22,23,5.79,1504624.0,18.52
23,24,5.7,1507620.0,18.55
24,25,6.37,1509792.0,18.58
25,26,5.74,1509384.0,18.57
26,27,5.17,1508432.0,18.56
27,28,5.48,1511028.0,18.6
28,29,6.19,1511948.0,18.61
29,30,4.83,1512356.0,18.61
30,31,6.23,1514280.0,18.64
31,32,4.51,1513280.0,18.62
32,33,6.23,1514220.0,18.63
33,34,4.45,1513024.0,18.62
34,35,5.48,1515348.0,18.65
35,36,5.49,1513800.0,18.63
36,37,4.21,1515748.0,18.65
37,38,5.44,1516396.0,18.66
38,39,4.48,1519072.0,18.69
39,40,4.86,1518652.0,18.69
40,41,6.84,1519248.0,18.7
41,42,5.19,1520172.0,18.71
42,43,4.29,1520156.0,18.71
43,44,4.45,1520056.0,18.71
44,45,4.91,1523260.0,18.75
45,46,4.48,1523084.0,18.74
46,47,4.24,1522676.0,18.74
47,48,4.81,1520588.0,18.71
48,49,5.04,1531760.0,18.85
49,50,4.95,1524020.0,18.75
50,51,3.93,1525672.0,18.78
51,52,4.69,1525252.0,18.77
52,53,4.81,1524236.0,18.76
53,54,6.47,1523828.0,18.75
54,55,5.6,1526372.0,18.78
55,56,6.75,1526168.0,18.78
56,57,5.26,1527516.0,18.8
57,58,5.16,1535588.0,18.9
