,time_period,cpu,rss,memory
0,1,19.73,1447484.0,17.81
1,2,18.6,1452792.0,17.88
2,3,14.88,1511136.0,18.6
3,4,15.54,1518240.0,18.68
4,5,11.76,1520304.0,18.71
5,6,11.23,1525396.0,18.77
6,7,9.46,1526072.0,18.78
7,8,11.42,1529248.0,18.82
8,9,9.93,1532496.0,18.86
9,10,6.69,1530340.0,18.83
10,11,11.41,1526624.0,18.79
11,12,8.58,1533948.0,18.88
12,13,9.31,1529352.0,18.82
13,14,7.97,1528228.0,18.81
14,15,7.89,1529464.0,18.82
15,16,8.75,1536224.0,18.91
16,17,5.6,1532284.0,18.86
17,18,10.47,1534532.0,18.88
18,19,7.75,1530396.0,18.83
19,20,8.36,1533200.0,18.87
20,21,8.23,1530460.0,18.83
21,22,6.52,1531936.0,18.85
22,23,6.59,1530936.0,18.84
23,24,5.14,1533964.0,18.88
24,25,6.76,1534124.0,18.88
25,26,6.22,1533568.0,18.87
26,27,7.4,1534204.0,18.88
27,28,6.56,1537364.0,18.92
28,29,3.04,1535128.0,18.89
29,30,5.94,1537576.0,18.92
30,31,5.33,1542524.0,18.98
31,32,4.69,1541864.0,18.97
32,33,5.36,1540616.0,18.96
33,34,5.8,1543464.0,18.99
34,35,5.83,1544500.0,19.01
35,36,5.29,1543620.0,19.0
36,37,4.09,1542916.0,18.99
37,38,5.4,1546368.0,19.03
38,39,5.23,1542668.0,18.98
39,40,4.68,1544944.0,19.01
40,41,3.88,1545940.0,19.02
41,42,6.14,1545872.0,19.02
42,43,4.67,1545740.0,19.02
43,44,4.75,1551972.0,19.1
44,45,5.99,1551148.0,19.09
45,46,6.13,1550716.0,19.08
46,47,7.38,1553464.0,19.12
47,48,5.12,1555640.0,19.14
48,49,4.79,1552788.0,19.11
49,50,5.91,1557072.0,19.16
50,51,5.24,1557652.0,19.17
51,52,6.96,1556788.0,19.16
52,53,4.99,1557176.0,19.16
53,54,4.78,1558624.0,19.18
54,55,5.78,1557848.0,19.17
55,56,5.45,1557264.0,19.16
56,57,4.04,1557376.0,19.17
57,58,5.23,1556820.0,19.16
