,time_period,cpu,rss,memory
0,1,19.7,1033512.0,12.72
1,2,15.11,1041996.0,12.82
2,3,14.24,1047000.0,12.88
3,4,13.62,1047988.0,12.9
4,5,12.01,1056720.0,13.0
5,6,9.86,1058540.0,13.03
6,7,10.42,1058532.0,13.03
7,8,10.25,1062392.0,13.07
8,9,9.13,1062128.0,13.07
9,10,9.79,1065332.0,13.11
10,11,6.38,1065180.0,13.11
11,12,12.56,1073900.0,13.22
12,13,6.24,1076640.0,13.25
13,14,9.38,1077876.0,13.26
14,15,5.65,1076380.0,13.25
15,16,9.84,1077520.0,13.26
16,17,8.26,1077512.0,13.26
17,18,8.08,1079176.0,13.28
18,19,6.64,1080124.0,13.29
19,20,6.48,1081368.0,13.31
20,21,6.48,1081780.0,13.31
21,22,5.84,1083308.0,13.33
22,23,5.81,1085328.0,13.36
23,24,6.6,1086264.0,13.37
24,25,5.41,1084996.0,13.35
25,26,4.61,1086624.0,13.37
26,27,4.81,1086224.0,13.37
27,28,6.09,1088916.0,13.4
28,29,5.16,1088944.0,13.4
29,30,5.14,1088292.0,13.39
30,31,5.43,1088728.0,13.4
31,32,5.49,1092820.0,13.45
32,33,4.5,1089732.0,13.41
33,34,5.42,1091712.0,13.43
34,35,4.84,1088428.0,13.39
35,36,4.84,1090684.0,13.42
36,37,5.19,1088344.0,13.39
37,38,5.24,1091012.0,13.43
38,39,5.29,1091036.0,13.43
39,40,4.33,1093448.0,13.46
40,41,5.47,1096116.0,13.49
41,42,5.06,1099644.0,13.53
42,43,5.04,1097100.0,13.5
43,44,5.16,1100472.0,13.54
44,45,6.09,1097212.0,13.5
45,46,4.76,1099656.0,13.53
46,47,7.59,1097436.0,13.51
47,48,4.82,1100940.0,13.55
48,49,4.18,1101052.0,13.55
49,50,6.14,1100720.0,13.55
50,51,6.33,1101236.0,13.55
51,52,4.3,1103576.0,13.58
52,53,4.88,1100816.0,13.55
53,54,4.63,1101768.0,13.56
54,55,6.76,1102216.0,13.56
55,56,6.33,1102508.0,13.57
56,57,5.19,1104680.0,13.59
57,58,5.22,1105832.0,13.61
