,time_period,cpu,rss,memory
0,1,23.03,1006424.0,12.39
1,2,22.51,1013052.0,12.47
2,3,18.29,1015920.0,12.5
3,4,12.48,1020748.0,12.56
4,5,14.39,1021868.0,12.58
5,6,10.74,1024064.0,12.6
6,7,10.89,1024520.0,12.61
7,8,9.24,1028604.0,12.66
8,9,10.87,1030244.0,12.68
9,10,9.17,1030892.0,12.69
10,11,10.61,1034696.0,12.73
11,12,11.27,1037068.0,12.76
12,13,9.15,1037212.0,12.76
13,14,8.8,1038192.0,12.78
14,15,7.44,1038120.0,12.78
15,16,8.49,1041672.0,12.82
16,17,7.41,1040476.0,12.8
17,18,8.86,1041008.0,12.81
18,19,8.29,1043196.0,12.84
19,20,8.55,1047988.0,12.9
20,21,6.59,1047400.0,12.89
21,22,7.41,1047672.0,12.89
22,23,5.95,1044212.0,12.85
23,24,7.03,1047320.0,12.89
24,25,5.73,1046536.0,12.88
25,26,5.61,1047808.0,12.89
26,27,5.75,1048212.0,12.9
27,28,6.49,1050260.0,12.92
28,29,5.56,1051620.0,12.94
29,30,5.23,1052216.0,12.95
30,31,6.06,1052436.0,12.95
31,32,5.99,1053556.0,12.97
32,33,5.14,1053500.0,12.96
33,34,5.47,1053684.0,12.97
34,35,6.52,1053448.0,12.96
35,36,5.51,1057304.0,13.01
36,37,5.49,1055016.0,12.98
37,38,5.44,1056560.0,13.0
38,39,5.37,1056908.0,13.01
39,40,4.58,1059552.0,13.04
40,41,4.83,1057700.0,13.02
41,42,6.01,1061568.0,13.06
42,43,6.61,1059060.0,13.03
43,44,5.65,1060192.0,13.05
44,45,5.65,1060408.0,13.05
45,46,6.23,1061980.0,13.07
46,47,5.91,1061176.0,13.06
47,48,5.68,1062088.0,13.07
48,49,7.43,1062412.0,13.07
49,50,5.78,1063160.0,13.08
50,51,5.86,1062116.0,13.07
51,52,5.89,1062488.0,13.08
52,53,6.59,1062356.0,13.07
53,54,5.34,1064672.0,13.1
54,55,5.62,1065456.0,13.11
55,56,4.68,1063056.0,13.08
56,57,5.01,1065184.0,13.11
57,58,4.99,1064480.0,13.1
