,time_period,cpu,rss,memory
0,1,19.33,1294308.0,15.93
1,2,14.06,1296804.0,15.96
2,3,15.94,1328304.0,16.35
3,4,14.03,1352652.0,16.65
4,5,11.06,1356668.0,16.7
5,6,9.18,1359272.0,16.73
6,7,8.56,1362596.0,16.77
7,8,9.66,1363492.0,16.78
8,9,10.52,1366876.0,16.82
9,10,9.15,1366532.0,16.82
10,11,9.48,1372704.0,16.89
11,12,8.03,1369060.0,16.85
12,13,7.77,1370048.0,16.86
13,14,6.89,1370620.0,16.87
14,15,7.59,1371928.0,16.88
15,16,9.28,1370824.0,16.87
16,17,4.83,1371972.0,16.88
17,18,7.01,1366404.0,16.82
18,19,8.04,1374348.0,16.91
19,20,6.18,1371148.0,16.87
20,21,5.89,1372196.0,16.89
21,22,6.82,1372524.0,16.89
22,23,4.93,1370468.0,16.87
23,24,6.91,1367932.0,16.83
24,25,5.75,1370604.0,16.87
25,26,6.87,1371160.0,16.87
26,27,5.74,1369948.0,16.86
27,28,5.11,1371924.0,16.88
28,29,4.02,1371712.0,16.88
29,30,4.54,1371000.0,16.87
30,31,4.71,1373572.0,16.9
31,32,10.25,1374544.0,16.92
32,33,4.46,1373744.0,16.91
33,34,4.26,1375936.0,16.93
34,35,4.74,1375620.0,16.93
35,36,5.14,1375504.0,16.93
36,37,3.56,1371676.0,16.88
37,38,4.68,1374428.0,16.91
38,39,4.83,1378036.0,16.96
39,40,4.26,1377556.0,16.95
40,41,5.72,1382764.0,17.02
41,42,4.65,1381128.0,17.0
42,43,5.01,1384520.0,17.04
43,44,4.73,1385424.0,17.05
44,45,4.18,1384740.0,17.04
45,46,5.53,1390896.0,17.12
46,47,4.51,1388660.0,17.09
47,48,5.08,1388940.0,17.09
48,49,5.95,1389692.0,17.1
49,50,4.75,1391592.0,17.13
50,51,4.62,1389468.0,17.1
51,52,4.04,1390772.0,17.12
52,53,5.24,1391284.0,17.12
53,54,8.33,1390004.0,17.11
54,55,7.32,1388252.0,17.08
55,56,4.46,1389556.0,17.1
56,57,4.21,1390968.0,17.12
57,58,4.75,1391500.0,17.12
