,time_period,cpu,rss,memory
0,1,21.74,1253740.0,15.43
1,2,17.62,1335032.0,16.43
2,3,16.23,1341508.0,16.51
3,4,12.85,1345648.0,16.56
4,5,11.72,1345756.0,16.56
5,6,9.99,1349260.0,16.6
6,7,9.39,1354364.0,16.67
7,8,10.67,1356936.0,16.7
8,9,11.35,1359792.0,16.73
9,10,9.67,1358932.0,16.72
10,11,8.84,1357852.0,16.71
11,12,8.25,1361348.0,16.75
12,13,9.82,1359908.0,16.74
13,14,6.66,1359768.0,16.73
14,15,6.6,1362832.0,16.77
15,16,11.16,1361260.0,16.75
16,17,6.86,1362372.0,16.77
17,18,7.93,1358948.0,16.72
18,19,10.84,1359664.0,16.73
19,20,11.73,1358712.0,16.72
20,21,5.32,1359148.0,16.73
21,22,5.94,1358972.0,16.72
22,23,5.72,1361312.0,16.75
23,24,6.19,1361852.0,16.76
24,25,6.41,1359924.0,16.74
25,26,5.04,1360864.0,16.75
26,27,6.19,1361556.0,16.76
27,28,5.91,1362900.0,16.77
28,29,3.76,1362312.0,16.76
29,30,5.84,1364616.0,16.79
30,31,4.59,1362988.0,16.77
31,32,5.93,1365296.0,16.8
32,33,5.07,1363084.0,16.77
33,34,5.11,1365996.0,16.81
34,35,6.08,1372216.0,16.89
35,36,5.49,1371836.0,16.88
36,37,4.8,1373120.0,16.9
37,38,4.53,1378880.0,16.97
38,39,5.36,1378824.0,16.97
39,40,4.74,1378244.0,16.96
40,41,5.91,1378624.0,16.97
41,42,6.01,1378996.0,16.97
42,43,4.78,1381184.0,17.0
43,44,5.31,1381172.0,17.0
44,45,5.36,1381328.0,17.0
45,46,6.74,1384160.0,17.03
46,47,5.01,1382580.0,17.01
47,48,4.61,1381284.0,17.0
48,49,5.24,1385160.0,17.05
49,50,4.6,1382684.0,17.02
50,51,5.09,1383944.0,17.03
51,52,5.63,1384040.0,17.03
52,53,6.28,1385424.0,17.05
53,54,6.01,1382428.0,17.01
54,55,6.14,1386636.0,17.06
55,56,4.86,1385188.0,17.05
56,57,5.86,1387988.0,17.08
57,58,4.65,1388724.0,17.09
