,time_period,cpu,rss,memory
0,1,26.7,865204.0,10.65
1,2,17.77,870276.0,10.71
2,3,12.61,874980.0,10.77
3,4,10.87,878476.0,10.81
4,5,13.54,878684.0,10.81
5,6,11.16,880744.0,10.84
6,7,10.9,878864.0,10.82
7,8,9.98,880276.0,10.83
8,9,10.72,881896.0,10.85
9,10,9.62,883032.0,10.87
10,11,8.35,882404.0,10.86
11,12,9.15,883632.0,10.87
12,13,7.65,884400.0,10.88
13,14,8.46,886480.0,10.91
14,15,7.44,888640.0,10.94
15,16,8.99,890384.0,10.96
16,17,9.79,899696.0,11.07
17,18,5.86,897372.0,11.04
18,19,8.2,898856.0,11.06
19,20,13.3,903096.0,11.11
20,21,6.88,903064.0,11.11
21,22,5.49,906352.0,11.15
22,23,6.47,904328.0,11.13
23,24,7.22,906200.0,11.15
24,25,6.49,906284.0,11.15
25,26,6.44,907832.0,11.17
26,27,4.98,906968.0,11.16
27,28,5.32,907080.0,11.16
28,29,4.88,908192.0,11.18
29,30,5.44,911356.0,11.22
30,31,4.86,909964.0,11.2
31,32,5.25,912564.0,11.23
32,33,5.51,913496.0,11.24
33,34,6.73,913928.0,11.25
34,35,5.24,912876.0,11.23
35,36,5.03,913908.0,11.25
36,37,6.67,914416.0,11.25
37,38,6.88,916488.0,11.28
38,39,5.61,915536.0,11.27
39,40,5.59,916924.0,11.28
40,41,6.01,916056.0,11.27
41,42,5.65,920580.0,11.33
42,43,6.17,919472.0,11.32
43,44,7.16,923324.0,11.36
44,45,7.35,923172.0,11.36
45,46,9.19,923852.0,11.37
46,47,6.34,922292.0,11.35
47,48,5.11,923660.0,11.37
48,49,4.4,923380.0,11.36
49,50,4.6,922768.0,11.36
50,51,6.96,926548.0,11.4
51,52,6.73,925792.0,11.39
52,53,6.81,926780.0,11.41
53,54,5.66,924416.0,11.38
54,55,5.68,927260.0,11.41
55,56,4.86,926204.0,11.4
56,57,6.83,927000.0,11.41
57,58,6.39,925472.0,11.39
