,time_period,cpu,rss,memory
0,1,25.65,1320556.0,16.25
1,2,12.99,1322876.0,16.28
2,3,16.21,1370792.0,16.87
3,4,12.08,1377272.0,16.95
4,5,13.66,1379152.0,16.97
5,6,11.57,1382096.0,17.01
6,7,8.11,1385508.0,17.05
7,8,9.17,1386216.0,17.06
8,9,13.18,1391120.0,17.12
9,10,8.94,1390948.0,17.12
10,11,8.37,1392172.0,17.13
11,12,8.8,1390892.0,17.12
12,13,9.22,1399336.0,17.22
13,14,7.31,1395840.0,17.18
14,15,11.22,1390416.0,17.11
15,16,11.45,1389520.0,17.1
16,17,5.82,1390388.0,17.11
17,18,5.16,1384256.0,17.03
18,19,7.29,1382508.0,17.01
19,20,10.44,1383244.0,17.02
20,21,6.59,1380024.0,16.98
21,22,5.53,1378712.0,16.97
22,23,7.19,1380112.0,16.98
23,24,5.42,1378464.0,16.96
24,25,6.38,1379564.0,16.98
25,26,4.88,1380424.0,16.99
26,27,5.54,1380876.0,16.99
27,28,7.18,1381688.0,17.0
28,29,4.03,1379748.0,16.98
29,30,8.11,1384988.0,17.04
30,31,6.32,1387092.0,17.07
31,32,6.56,1387720.0,17.08
32,33,6.14,1394824.0,17.17
33,34,6.04,1396392.0,17.18
34,35,5.57,1400676.0,17.24
35,36,5.93,1398176.0,17.21
36,37,6.83,1402476.0,17.26
37,38,6.55,1403864.0,17.28
38,39,5.76,1401700.0,17.25
39,40,5.83,1404300.0,17.28
40,41,6.99,1404524.0,17.28
41,42,6.61,1410304.0,17.36
42,43,7.65,1411212.0,17.37
43,44,8.83,1410516.0,17.36
44,45,6.16,1410448.0,17.36
45,46,6.03,1412072.0,17.38
46,47,5.04,1411864.0,17.37
47,48,6.15,1412392.0,17.38
48,49,7.78,1414024.0,17.4
49,50,6.34,1421360.0,17.49
50,51,7.23,1418536.0,17.46
51,52,8.24,1420032.0,17.48
52,53,7.08,1419516.0,17.47
53,54,6.26,1419172.0,17.46
54,55,10.81,1423460.0,17.52
55,56,5.39,1424016.0,17.52
56,57,5.78,1422552.0,17.51
57,58,4.86,1425240.0,17.54
