,time_period,cpu,rss,memory
0,1,23.7,1227144.0,15.1
1,2,13.64,1296184.0,15.95
2,3,14.8,1312600.0,16.15
3,4,10.68,1314956.0,16.18
4,5,10.08,1343660.0,16.54
5,6,10.94,1345688.0,16.56
6,7,8.36,1349272.0,16.6
7,8,9.48,1351196.0,16.63
8,9,9.61,1357092.0,16.7
9,10,8.99,1361880.0,16.76
10,11,10.02,1360072.0,16.74
11,12,8.22,1360672.0,16.74
12,13,6.66,1361612.0,16.76
13,14,6.33,1365840.0,16.81
14,15,6.12,1363880.0,16.78
15,16,6.99,1369668.0,16.86
16,17,8.13,1366892.0,16.82
17,18,6.15,1368184.0,16.84
18,19,11.67,1368788.0,16.84
19,20,6.77,1368036.0,16.84
20,21,5.91,1368288.0,16.84
21,22,5.22,1364036.0,16.79
22,23,5.3,1364148.0,16.79
23,24,5.16,1363956.0,16.79
24,25,5.86,1359476.0,16.73
25,26,5.92,1363300.0,16.78
26,27,7.09,1358200.0,16.71
27,28,5.28,1362480.0,16.77
28,29,3.41,1361192.0,16.75
29,30,5.89,1362884.0,16.77
30,31,7.24,1363628.0,16.78
31,32,7.59,1364960.0,16.8
32,33,6.0,1367416.0,16.83
33,34,9.04,1369220.0,16.85
34,35,5.64,1375996.0,16.93
35,36,5.51,1378840.0,16.97
36,37,5.38,1384172.0,17.03
37,38,6.45,1385360.0,17.05
38,39,6.23,1390356.0,17.11
39,40,6.33,1390156.0,17.11
40,41,5.87,1389228.0,17.1
41,42,5.45,1388488.0,17.09
42,43,6.35,1390228.0,17.11
43,44,5.59,1387832.0,17.08
44,45,5.91,1389780.0,17.1
45,46,4.97,1391732.0,17.13
46,47,5.57,1391644.0,17.13
47,48,5.59,1389016.0,17.09
48,49,5.12,1387136.0,17.07
49,50,6.47,1390156.0,17.11
50,51,6.63,1395144.0,17.17
51,52,8.48,1395812.0,17.18
52,53,7.66,1396160.0,17.18
53,54,8.24,1394836.0,17.17
54,55,6.96,1398724.0,17.21
55,56,5.41,1396200.0,17.18
56,57,5.36,1398332.0,17.21
57,58,5.74,1401408.0,17.25
