,time_period,cpu,rss,memory
0,1,21.09,818136.0,10.07
1,2,16.71,822448.0,10.12
2,3,15.74,828716.0,10.2
3,4,12.91,834428.0,10.27
4,5,12.83,839356.0,10.33
5,6,13.25,830840.0,10.22
6,7,16.31,833304.0,10.25
7,8,10.9,834108.0,10.26
8,9,10.2,841060.0,10.35
9,10,9.87,845568.0,10.41
10,11,9.61,851392.0,10.48
11,12,8.23,849376.0,10.45
12,13,9.3,852524.0,10.49
13,14,9.5,854560.0,10.52
14,15,7.83,853740.0,10.51
15,16,7.73,854544.0,10.52
16,17,8.39,856012.0,10.53
17,18,7.7,861140.0,10.6
18,19,7.86,857772.0,10.56
19,20,9.28,875848.0,10.78
20,21,7.8,864800.0,10.64
21,22,10.71,868520.0,10.69
22,23,7.54,867608.0,10.68
23,24,7.79,869340.0,10.7
24,25,6.16,868388.0,10.69
25,26,7.72,870652.0,10.71
26,27,7.08,870736.0,10.72
27,28,9.12,870908.0,10.72
28,29,5.11,873176.0,10.75
29,30,5.16,874912.0,10.77
30,31,5.12,876164.0,10.78
31,32,6.15,874016.0,10.76
32,33,5.91,877652.0,10.8
33,34,6.96,878248.0,10.81
34,35,5.99,877412.0,10.8
35,36,5.56,878768.0,10.81
36,37,4.34,880560.0,10.84
37,38,4.64,877664.0,10.8
38,39,4.71,878752.0,10.81
39,40,4.91,879656.0,10.83
40,41,4.43,880528.0,10.84
41,42,4.46,879832.0,10.83
42,43,4.71,883272.0,10.87
43,44,7.69,884148.0,10.88
44,45,5.38,884116.0,10.88
45,46,6.05,884108.0,10.88
46,47,4.29,884752.0,10.89
47,48,4.58,883952.0,10.88
48,49,6.31,885392.0,10.9
49,50,4.76,885364.0,10.9
50,51,5.81,885428.0,10.9
51,52,4.38,884076.0,10.88
52,53,5.13,886600.0,10.91
53,54,4.67,889024.0,10.94
54,55,6.28,885496.0,10.9
55,56,4.97,888292.0,10.93
56,57,4.01,890032.0,10.95
57,58,4.59,890996.0,10.96
