,time_period,cpu,rss,memory
0,1,17.27,971700.0,11.96
1,2,15.39,979976.0,12.06
2,3,14.48,993704.0,12.23
3,4,10.57,1003876.0,12.35
4,5,11.74,1006956.0,12.39
5,6,9.37,1009380.0,12.42
6,7,11.34,1012692.0,12.46
7,8,10.29,1014648.0,12.49
8,9,8.02,1016104.0,12.5
9,10,8.64,1013980.0,12.48
10,11,8.3,1017836.0,12.53
11,12,7.26,1018580.0,12.53
12,13,9.29,1017296.0,12.52
13,14,6.79,1018844.0,12.54
14,15,7.5,1018908.0,12.54
15,16,6.64,1018140.0,12.53
16,17,5.99,1021124.0,12.57
17,18,7.6,1020324.0,12.56
18,19,6.99,1025404.0,12.62
19,20,6.29,1019472.0,12.55
20,21,6.57,1020152.0,12.55
21,22,6.91,1020384.0,12.56
22,23,4.69,1025252.0,12.62
23,24,6.26,1025480.0,12.62
24,25,6.06,1028708.0,12.66
25,26,8.14,1030776.0,12.68
26,27,4.97,1035040.0,12.74
27,28,5.44,1032864.0,12.71
28,29,3.81,1034428.0,12.73
29,30,5.39,1034032.0,12.73
30,31,5.69,1035680.0,12.75
31,32,5.24,1034100.0,12.73
32,33,4.55,1036564.0,12.76
33,34,4.71,1034492.0,12.73
34,35,5.32,1038428.0,12.78
35,36,5.34,1037184.0,12.76
36,37,6.69,1039172.0,12.79
37,38,4.53,1037988.0,12.77
38,39,4.28,1040072.0,12.8
39,40,6.04,1039820.0,12.8
40,41,4.61,1037660.0,12.77
41,42,4.68,1039484.0,12.79
42,43,5.39,1040352.0,12.8
43,44,5.63,1041476.0,12.82
44,45,4.11,1039552.0,12.79
45,46,5.49,1045420.0,12.87
46,47,3.79,1044804.0,12.86
47,48,4.26,1044072.0,12.85
48,49,4.7,1044628.0,12.86
49,50,4.74,1047168.0,12.89
50,51,5.12,1045632.0,12.87
51,52,4.31,1045112.0,12.86
52,53,4.49,1047084.0,12.89
53,54,5.13,1048216.0,12.9
54,55,8.3,1048012.0,12.9
55,56,4.69,1049696.0,12.92
56,57,5.33,1051572.0,12.94
57,58,7.83,1051476.0,12.94
