,time_period,cpu,rss,memory
0,1,24.59,1159556.0,14.27
1,2,15.38,1215624.0,14.96
2,3,11.98,1222492.0,15.04
3,4,10.73,1225832.0,15.09
4,5,11.59,1228140.0,15.11
5,6,10.78,1231276.0,15.15
6,7,10.18,1235088.0,15.2
7,8,8.72,1234252.0,15.19
8,9,8.85,1232960.0,15.17
9,10,9.19,1236216.0,15.21
10,11,6.19,1236836.0,15.22
11,12,10.28,1239424.0,15.25
12,13,7.21,1241960.0,15.28
13,14,7.51,1239848.0,15.26
14,15,5.6,1244900.0,15.32
15,16,6.91,1242956.0,15.3
16,17,6.65,1243260.0,15.3
17,18,9.24,1243220.0,15.3
18,19,6.98,1247212.0,15.35
19,20,6.38,1243640.0,15.3
20,21,7.98,1246064.0,15.33
21,22,6.25,1247440.0,15.35
22,23,5.37,1248504.0,15.36
23,24,5.6,1248704.0,15.37
24,25,6.47,1249892.0,15.38
25,26,7.29,1249604.0,15.38
26,27,5.07,1251016.0,15.4
27,28,6.61,1251164.0,15.4
28,29,4.36,1250132.0,15.38
29,30,6.62,1254520.0,15.44
30,31,7.0,1251916.0,15.41
31,32,6.82,1254060.0,15.43
32,33,6.78,1252864.0,15.42
33,34,5.97,1254196.0,15.43
34,35,6.4,1252920.0,15.42
35,36,5.98,1252736.0,15.42
36,37,5.6,1252396.0,15.41
37,38,5.01,1253396.0,15.42
38,39,5.81,1252256.0,15.41
39,40,6.53,1256464.0,15.46
40,41,6.85,1254388.0,15.44
41,42,6.48,1256456.0,15.46
42,43,7.67,1258584.0,15.49
43,44,4.83,1258760.0,15.49
44,45,4.8,1259872.0,15.5
45,46,5.29,1258340.0,15.49
46,47,5.68,1261004.0,15.52
47,48,6.14,1261540.0,15.52
48,49,6.74,1261396.0,15.52
49,50,6.58,1262532.0,15.54
50,51,5.43,1263444.0,15.55
51,52,5.66,1261656.0,15.53
52,53,5.19,1261600.0,15.53
53,54,4.87,1262256.0,15.53
54,55,7.26,1263400.0,15.55
55,56,8.67,1263072.0,15.54
56,57,7.06,1265764.0,15.58
57,58,8.26,1270760.0,15.64
