,time_period,cpu,rss,memory
0,1,21.21,1108876.0,13.65
1,2,17.21,1155896.0,14.22
2,3,13.96,1160996.0,14.29
3,4,12.55,1165452.0,14.34
4,5,12.84,1168696.0,14.38
5,6,12.39,1173392.0,14.44
6,7,10.04,1171692.0,14.42
7,8,11.39,1173544.0,14.44
8,9,10.46,1175900.0,14.47
9,10,10.13,1179864.0,14.52
10,11,9.12,1182064.0,14.55
11,12,9.15,1187136.0,14.61
12,13,6.87,1186016.0,14.6
13,14,7.56,1188872.0,14.63
14,15,8.48,1188908.0,14.63
15,16,9.2,1190600.0,14.65
16,17,7.45,1188828.0,14.63
17,18,7.63,1192584.0,14.68
18,19,7.1,1191344.0,14.66
19,20,7.99,1191368.0,14.66
20,21,6.49,1191596.0,14.66
21,22,6.86,1193984.0,14.69
22,23,7.6,1195648.0,14.71
23,24,7.0,1192896.0,14.68
24,25,6.87,1196992.0,14.73
25,26,6.17,1197372.0,14.74
26,27,7.49,1197956.0,14.74
27,28,10.43,1196464.0,14.72
28,29,3.63,1197304.0,14.73
29,30,5.35,1199616.0,14.76
30,31,4.88,1197384.0,14.74
31,32,4.56,1199184.0,14.76
32,33,4.68,1196680.0,14.73
33,34,5.06,1200728.0,14.78
34,35,4.68,1200372.0,14.77
35,36,3.91,1201964.0,14.79
36,37,6.62,1199872.0,14.77
37,38,5.12,1203484.0,14.81
38,39,7.18,1203264.0,14.81
39,40,4.88,1204276.0,14.82
40,41,4.73,1204732.0,14.83
41,42,5.02,1204540.0,14.82
42,43,4.47,1206920.0,14.85
43,44,5.21,1207336.0,14.86
44,45,3.58,1206300.0,14.84
45,46,5.26,1206516.0,14.85
46,47,4.94,1208948.0,14.88
47,48,4.23,1206924.0,14.85
48,49,5.14,1209556.0,14.89
49,50,4.7,1210036.0,14.89
50,51,4.79,1211152.0,14.9
51,52,4.06,1208924.0,14.88
52,53,6.63,1207512.0,14.86
53,54,4.12,1209912.0,14.89
54,55,6.18,1213860.0,14.94
55,56,4.86,1210672.0,14.9
56,57,4.67,1211452.0,14.91
57,58,5.68,1209072.0,14.88
