,time_period,cpu,rss,memory
0,1,19.28,1424924.0,17.54
1,2,20.21,1508596.0,18.57
2,3,17.97,1510468.0,18.59
3,4,15.77,1515952.0,18.66
4,5,15.26,1520480.0,18.71
5,6,12.51,1524900.0,18.77
6,7,11.05,1524552.0,18.76
7,8,11.36,1524624.0,18.76
8,9,9.58,1523452.0,18.75
9,10,8.58,1528600.0,18.81
10,11,9.91,1521592.0,18.73
11,12,8.01,1523932.0,18.75
12,13,11.06,1526684.0,18.79
13,14,8.56,1529184.0,18.82
14,15,7.92,1527912.0,18.8
15,16,7.04,1529508.0,18.82
16,17,6.86,1524560.0,18.76
17,18,7.54,1526136.0,18.78
18,19,7.77,1521072.0,18.72
19,20,7.12,1524164.0,18.76
20,21,7.52,1521972.0,18.73
21,22,6.02,1520896.0,18.72
22,23,8.39,1520096.0,18.71
23,24,6.89,1521020.0,18.72
24,25,6.07,1522488.0,18.74
25,26,9.02,1525916.0,18.78
26,27,8.92,1537552.0,18.92
27,28,6.74,1528152.0,18.81
28,29,4.71,1527624.0,18.8
29,30,4.19,1527616.0,18.8
30,31,5.76,1526684.0,18.79
31,32,4.74,1527472.0,18.8
32,33,4.46,1527780.0,18.8
33,34,4.9,1528340.0,18.81
34,35,5.29,1532696.0,18.86
35,36,7.24,1531148.0,18.84
36,37,5.38,1539900.0,18.95
37,38,4.76,1539644.0,18.95
38,39,5.22,1537276.0,18.92
39,40,5.81,1539880.0,18.95
40,41,6.21,1542052.0,18.98
41,42,4.37,1541924.0,18.98
42,43,7.84,1545916.0,19.02
43,44,6.69,1544376.0,19.01
44,45,5.34,1548152.0,19.05
45,46,4.94,1548920.0,19.06
46,47,5.24,1549824.0,19.07
47,48,5.1,1548716.0,19.06
48,49,6.01,1550364.0,19.08
49,50,4.96,1550944.0,19.09
50,51,5.09,1553148.0,19.11
51,52,5.78,1550200.0,19.08
52,53,5.69,1557076.0,19.16
53,54,5.31,1553980.0,19.12
54,55,5.06,1553124.0,19.11
55,56,5.12,1553584.0,19.12
56,57,5.99,1556848.0,19.16
57,58,5.59,1558684.0,19.18
