,time_period,cpu,rss,memory
0,1,21.51,986876.0,12.14
1,2,15.38,1016764.0,12.51
2,3,17.34,1024992.0,12.61
3,4,10.62,1028992.0,12.66
4,5,10.34,1035656.0,12.75
5,6,11.28,1034572.0,12.73
6,7,7.41,1029028.0,12.66
7,8,10.52,1037688.0,12.77
8,9,8.77,1038100.0,12.78
9,10,10.4,1038932.0,12.79
10,11,9.07,1044400.0,12.85
11,12,7.66,1044672.0,12.86
12,13,6.7,1042664.0,12.83
13,14,6.71,1055464.0,12.99
14,15,6.51,1053676.0,12.97
15,16,8.44,1056180.0,13.0
16,17,6.36,1056136.0,13.0
17,18,10.21,1057096.0,13.01
18,19,7.85,1059272.0,13.04
19,20,5.81,1057356.0,13.01
20,21,5.51,1057504.0,13.01
21,22,7.61,1058624.0,13.03
22,23,5.56,1059460.0,13.04
23,24,5.02,1058188.0,13.02
24,25,6.15,1058532.0,13.03
25,26,5.62,1060044.0,13.05
26,27,5.54,1062756.0,13.08
27,28,5.11,1063780.0,13.09
28,29,3.48,1072116.0,13.19
29,30,5.3,1082236.0,13.32
30,31,4.82,1079396.0,13.28
31,32,5.99,1078676.0,13.27
32,33,4.93,1082308.0,13.32
33,34,4.58,1081884.0,13.31
34,35,5.21,1079628.0,13.29
35,36,5.78,1083228.0,13.33
36,37,5.59,1083844.0,13.34
37,38,6.63,1085024.0,13.35
38,39,6.78,1083796.0,13.34
39,40,4.41,1086592.0,13.37
40,41,6.09,1085128.0,13.35
41,42,5.97,1086588.0,13.37
42,43,5.02,1087732.0,13.39
43,44,4.18,1088872.0,13.4
44,45,4.11,1088276.0,13.39
45,46,4.28,1090912.0,13.43
46,47,4.64,1087772.0,13.39
47,48,5.87,1089832.0,13.41
48,49,4.08,1090048.0,13.41
49,50,4.03,1089484.0,13.41
50,51,4.51,1090836.0,13.42
51,52,5.99,1090872.0,13.42
52,53,6.49,1093272.0,13.45
53,54,7.41,1093376.0,13.46
54,55,4.18,1093804.0,13.46
55,56,4.94,1090592.0,13.42
56,57,4.06,1092104.0,13.44
57,58,4.03,1093288.0,13.45
