,time_period,cpu,rss,memory
0,1,18.77,1172328.0,14.43
1,2,15.36,1177552.0,14.49
2,3,15.71,1184348.0,14.57
3,4,17.45,1190360.0,14.65
4,5,12.51,1193256.0,14.68
5,6,10.24,1196740.0,14.73
6,7,13.82,1198448.0,14.75
7,8,10.09,1197712.0,14.74
8,9,11.42,1200488.0,14.77
9,10,11.26,1203532.0,14.81
10,11,11.27,1207416.0,14.86
11,12,7.02,1205380.0,14.83
12,13,8.07,1208360.0,14.87
13,14,8.67,1208028.0,14.87
14,15,9.53,1209712.0,14.89
15,16,8.88,1207552.0,14.86
16,17,8.17,1208844.0,14.88
17,18,6.38,1210504.0,14.9
18,19,7.83,1211628.0,14.91
19,20,8.55,1211384.0,14.91
20,21,7.64,1212756.0,14.92
21,22,7.35,1214224.0,14.94
22,23,6.86,1213220.0,14.93
23,24,6.0,1215504.0,14.96
24,25,5.99,1216688.0,14.97
25,26,6.59,1216856.0,14.97
26,27,6.43,1215488.0,14.96
27,28,7.68,1220908.0,15.02
28,29,4.96,1220832.0,15.02
29,30,7.44,1223788.0,15.06
30,31,5.29,1221948.0,15.04
31,32,5.76,1226124.0,15.09
32,33,5.11,1222864.0,15.05
33,34,6.87,1225100.0,15.08
34,35,5.94,1222296.0,15.04
35,36,6.28,1225912.0,15.09
36,37,6.14,1224608.0,15.07
37,38,4.27,1224212.0,15.07
38,39,6.2,1228388.0,15.12
39,40,4.98,1227628.0,15.11
40,41,7.45,1225608.0,15.08
41,42,5.8,1225108.0,15.08
42,43,6.07,1228864.0,15.12
43,44,5.18,1229076.0,15.13
44,45,5.74,1231348.0,15.15
45,46,6.07,1228364.0,15.12
46,47,5.81,1227116.0,15.1
47,48,5.63,1230480.0,15.14
48,49,10.79,1230424.0,15.14
49,50,5.59,1230100.0,15.14
50,51,5.62,1232512.0,15.17
51,52,7.24,1234204.0,15.19
52,53,4.72,1233372.0,15.18
53,54,6.06,1231892.0,15.16
54,55,4.95,1233084.0,15.17
55,56,4.34,1231600.0,15.16
56,57,5.69,1230604.0,15.14
57,58,5.24,1230748.0,15.15
