,time_period,cpu,rss,memory
0,1,22.24,1422932.0,17.51
1,2,18.6,1423848.0,17.52
2,3,18.96,1500000.0,18.46
3,4,13.31,1506900.0,18.54
4,5,15.11,1507664.0,18.55
5,6,9.61,1509056.0,18.57
6,7,11.94,1514772.0,18.64
7,8,12.8,1517088.0,18.67
8,9,11.22,1516376.0,18.66
9,10,10.59,1520088.0,18.71
10,11,11.6,1522356.0,18.73
11,12,9.99,1520700.0,18.71
12,13,8.77,1524296.0,18.76
13,14,8.38,1522416.0,18.74
14,15,7.2,1519996.0,18.71
15,16,8.29,1520264.0,18.71
16,17,7.16,1521040.0,18.72
17,18,7.39,1522548.0,18.74
18,19,8.55,1521244.0,18.72
19,20,6.97,1521604.0,18.73
20,21,7.82,1523072.0,18.74
21,22,7.22,1525696.0,18.78
22,23,7.44,1523184.0,18.74
23,24,7.11,1524744.0,18.76
24,25,8.8,1525028.0,18.77
25,26,7.49,1526008.0,18.78
26,27,5.71,1526680.0,18.79
27,28,8.79,1524980.0,18.77
28,29,4.25,1530600.0,18.84
29,30,6.11,1528664.0,18.81
30,31,6.29,1530636.0,18.84
31,32,5.98,1529172.0,18.82
32,33,5.99,1532552.0,18.86
33,34,5.36,1532032.0,18.85
34,35,5.42,1532164.0,18.86
35,36,6.12,1532060.0,18.85
36,37,7.18,1533896.0,18.88
37,38,6.74,1536892.0,18.91
38,39,5.83,1538812.0,18.94
39,40,4.54,1538468.0,18.93
40,41,5.06,1538020.0,18.93
41,42,5.46,1539560.0,18.95
42,43,5.23,1544112.0,19.0
43,44,8.64,1545152.0,19.01
44,45,5.09,1545820.0,19.02
45,46,6.07,1547164.0,19.04
46,47,4.71,1547024.0,19.04
47,48,4.87,1546824.0,19.04
48,49,6.57,1545816.0,19.02
49,50,7.7,1548020.0,19.05
50,51,5.46,1549084.0,19.06
51,52,7.23,1549752.0,19.07
52,53,5.51,1551032.0,19.09
53,54,5.06,1548768.0,19.06
54,55,5.19,1548004.0,19.05
55,56,5.11,1551888.0,19.1
56,57,6.03,1550796.0,19.08
57,58,5.61,1550380.0,19.08
