,time_period,cpu,rss,memory
0,1,21.86,1565612.0,19.27
1,2,16.43,1578692.0,19.43
2,3,14.54,1584504.0,19.5
3,4,16.2,1593504.0,19.61
4,5,12.12,1597920.0,19.66
5,6,11.45,1603628.0,19.73
6,7,10.23,1607748.0,19.79
7,8,10.96,1608516.0,19.79
8,9,11.05,1614304.0,19.87
9,10,9.1,1612484.0,19.84
10,11,11.06,1619280.0,19.93
11,12,8.4,1621856.0,19.96
12,13,7.78,1619544.0,19.93
13,14,11.55,1628116.0,20.04
14,15,9.74,1631344.0,20.08
15,16,6.86,1631912.0,20.08
16,17,7.32,1629220.0,20.05
17,18,9.19,1631540.0,20.08
18,19,8.69,1633220.0,20.1
19,20,7.78,1631064.0,20.07
20,21,5.88,1631332.0,20.08
21,22,6.59,1633344.0,20.1
22,23,6.61,1630948.0,20.07
23,24,6.81,1630384.0,20.06
24,25,5.88,1634168.0,20.11
25,26,4.98,1632588.0,20.09
26,27,6.61,1634640.0,20.12
27,28,7.63,1635112.0,20.12
28,29,3.75,1636048.0,20.13
29,30,6.08,1634516.0,20.11
30,31,4.71,1638880.0,20.17
31,32,5.64,1640020.0,20.18
32,33,5.18,1639488.0,20.18
33,34,4.68,1639536.0,20.18
34,35,5.46,1641260.0,20.2
35,36,5.41,1641484.0,20.2
36,37,6.61,1640692.0,20.19
37,38,4.66,1642080.0,20.21
38,39,5.84,1640712.0,20.19
39,40,5.07,1641752.0,20.2
40,41,5.24,1640228.0,20.19
41,42,6.21,1642664.0,20.21
42,43,4.29,1640756.0,20.19
43,44,4.86,1641320.0,20.2
44,45,6.43,1644200.0,20.23
45,46,5.41,1644264.0,20.23
46,47,5.22,1642112.0,20.21
47,48,4.88,1642532.0,20.21
48,49,5.47,1645172.0,20.25
49,50,5.17,1644916.0,20.24
50,51,5.58,1645960.0,20.26
51,52,6.61,1648116.0,20.28
52,53,4.56,1647468.0,20.27
53,54,5.21,1649160.0,20.29
54,55,5.14,1648032.0,20.28
55,56,5.23,1650296.0,20.31
56,57,4.94,1650764.0,20.31
57,58,7.74,1656628.0,20.39
