,time_period,cpu,rss,memory
0,1,18.29,810896.0,9.98
1,2,17.99,817516.0,10.06
2,3,19.24,823832.0,10.14
3,4,14.24,827968.0,10.19
4,5,14.2,829636.0,10.21
5,6,13.15,831372.0,10.23
6,7,12.65,835936.0,10.29
7,8,9.08,836280.0,10.29
8,9,13.3,844060.0,10.39
9,10,11.01,846804.0,10.42
10,11,10.34,846792.0,10.42
11,12,9.12,846848.0,10.42
12,13,7.9,851012.0,10.47
13,14,8.33,848888.0,10.45
14,15,8.69,856136.0,10.54
15,16,9.91,854952.0,10.52
16,17,9.46,857240.0,10.55
17,18,9.29,857092.0,10.55
18,19,6.48,857268.0,10.55
19,20,8.29,855720.0,10.53
20,21,8.42,859844.0,10.58
21,22,7.26,859248.0,10.57
22,23,5.92,858036.0,10.56
23,24,6.33,861296.0,10.6
24,25,7.75,863436.0,10.63
25,26,7.78,868644.0,10.69
26,27,8.38,864860.0,10.64
27,28,7.15,869388.0,10.7
28,29,4.31,869292.0,10.7
29,30,8.09,869408.0,10.7
30,31,6.08,869996.0,10.71
31,32,9.65,869532.0,10.7
32,33,5.68,870168.0,10.71
33,34,6.42,871148.0,10.72
34,35,5.5,869944.0,10.71
35,36,6.39,871708.0,10.73
36,37,5.31,872292.0,10.73
37,38,4.96,873220.0,10.75
38,39,4.85,872476.0,10.74
39,40,6.09,875296.0,10.77
40,41,4.86,872732.0,10.74
41,42,5.03,875548.0,10.77
42,43,4.78,874684.0,10.76
43,44,7.68,876456.0,10.79
44,45,7.65,874520.0,10.76
45,46,4.64,879032.0,10.82
46,47,4.41,877972.0,10.8
47,48,5.14,875176.0,10.77
48,49,5.68,877464.0,10.8
49,50,5.91,878072.0,10.81
50,51,5.51,878760.0,10.81
51,52,6.0,879472.0,10.82
52,53,7.49,879376.0,10.82
53,54,4.65,880504.0,10.84
54,55,4.75,882452.0,10.86
55,56,4.33,882220.0,10.86
56,57,4.38,883732.0,10.88
57,58,5.84,885760.0,10.9
