,time_period,cpu,rss,memory
0,1,17.87,809908.0,9.97
1,2,17.91,817212.0,10.06
2,3,15.08,826380.0,10.17
3,4,12.34,824788.0,10.15
4,5,11.81,826764.0,10.17
5,6,10.89,829344.0,10.21
6,7,9.73,832344.0,10.24
7,8,9.39,834668.0,10.27
8,9,8.97,838144.0,10.31
9,10,7.84,838772.0,10.32
10,11,9.9,838500.0,10.32
11,12,9.78,841352.0,10.35
12,13,7.67,842516.0,10.37
13,14,7.17,841540.0,10.36
14,15,6.45,842296.0,10.37
15,16,8.99,844656.0,10.39
16,17,6.18,849212.0,10.45
17,18,8.39,848344.0,10.44
18,19,6.1,848812.0,10.45
19,20,6.85,852660.0,10.49
20,21,7.44,850716.0,10.47
21,22,6.18,851392.0,10.48
22,23,5.83,853752.0,10.51
23,24,5.23,857720.0,10.56
24,25,7.92,855716.0,10.53
25,26,5.42,856460.0,10.54
26,27,5.35,856004.0,10.53
27,28,5.57,857804.0,10.56
28,29,4.33,857196.0,10.55
29,30,7.93,862260.0,10.61
30,31,5.48,862052.0,10.61
31,32,8.0,863688.0,10.63
32,33,5.52,863116.0,10.62
33,34,5.13,864188.0,10.63
34,35,6.22,864208.0,10.64
35,36,6.25,864748.0,10.64
36,37,7.06,860472.0,10.59
37,38,5.94,862004.0,10.61
38,39,5.21,862636.0,10.62
39,40,9.2,863972.0,10.63
40,41,7.09,864296.0,10.64
41,42,8.8,863380.0,10.62
42,43,6.91,863100.0,10.62
43,44,5.49,864512.0,10.64
44,45,6.14,864760.0,10.64
45,46,6.61,863468.0,10.63
46,47,6.36,866660.0,10.67
47,48,5.01,867980.0,10.68
48,49,5.06,869400.0,10.7
49,50,8.58,876196.0,10.78
50,51,7.37,878708.0,10.81
51,52,7.68,877516.0,10.8
52,53,6.88,877764.0,10.8
53,54,5.94,878336.0,10.81
54,55,5.89,880952.0,10.84
55,56,5.94,878288.0,10.81
56,57,7.58,881460.0,10.85
57,58,6.06,878772.0,10.81
