,time_period,cpu,rss,memory
0,1,18.06,971664.0,11.96
1,2,17.98,1003488.0,12.35
2,3,17.62,1012860.0,12.46
3,4,11.57,1014536.0,12.49
4,5,10.91,1021104.0,12.57
5,6,10.31,1023280.0,12.59
6,7,9.22,1023596.0,12.6
7,8,8.72,1026212.0,12.63
8,9,8.07,1025648.0,12.62
9,10,9.59,1023180.0,12.59
10,11,10.28,1026808.0,12.64
11,12,7.59,1026120.0,12.63
12,13,7.4,1027664.0,12.65
13,14,8.08,1027204.0,12.64
14,15,8.25,1029668.0,12.67
15,16,6.37,1027444.0,12.64
16,17,9.3,1028732.0,12.66
17,18,6.82,1029860.0,12.67
18,19,6.44,1031872.0,12.7
19,20,8.56,1032924.0,12.71
20,21,6.32,1033740.0,12.72
21,22,6.21,1035652.0,12.74
22,23,6.24,1038268.0,12.78
23,24,4.89,1042064.0,12.82
24,25,5.19,1042328.0,12.83
25,26,6.84,1043408.0,12.84
26,27,6.36,1044212.0,12.85
27,28,7.24,1047600.0,12.89
28,29,4.23,1048708.0,12.91
29,30,5.22,1049924.0,12.92
30,31,7.06,1050232.0,12.92
31,32,5.43,1050872.0,12.93
32,33,5.61,1050280.0,12.92
33,34,5.77,1052116.0,12.95
34,35,4.87,1053044.0,12.96
35,36,5.72,1053152.0,12.96
36,37,5.45,1051584.0,12.94
37,38,4.83,1054084.0,12.97
38,39,4.29,1052424.0,12.95
39,40,5.29,1053672.0,12.97
40,41,5.59,1054464.0,12.98
41,42,4.63,1054756.0,12.98
42,43,5.12,1054616.0,12.98
43,44,5.63,1057088.0,13.01
44,45,6.82,1055064.0,12.98
45,46,5.19,1057152.0,13.01
46,47,4.81,1057200.0,13.01
47,48,4.77,1058208.0,13.02
48,49,4.32,1057108.0,13.01
49,50,4.49,1057852.0,13.02
50,51,6.85,1059736.0,13.04
51,52,4.21,1059208.0,13.03
52,53,4.69,1058152.0,13.02
53,54,5.07,1063780.0,13.09
54,55,8.01,1061732.0,13.07
55,56,6.11,1061428.0,13.06
56,57,5.42,1065672.0,13.11
57,58,5.37,1065452.0,13.11
