,time_period,cpu,rss,memory
0,1,24.0,1156044.0,14.23
1,2,18.32,1186128.0,14.6
2,3,12.92,1217072.0,14.98
3,4,11.02,1221880.0,15.04
4,5,12.37,1225052.0,15.08
5,6,10.08,1226320.0,15.09
6,7,9.36,1228892.0,15.12
7,8,8.98,1233952.0,15.19
8,9,9.35,1234888.0,15.2
9,10,7.63,1233980.0,15.19
10,11,7.67,1235656.0,15.21
11,12,8.33,1234820.0,15.2
12,13,7.25,1237028.0,15.22
13,14,7.04,1233932.0,15.19
14,15,7.04,1231480.0,15.15
15,16,7.43,1227796.0,15.11
16,17,7.55,1226824.0,15.1
17,18,8.35,1226480.0,15.09
18,19,9.02,1227548.0,15.11
19,20,6.9,1224048.0,15.06
20,21,5.49,1223268.0,15.05
21,22,5.02,1227560.0,15.11
22,23,4.84,1220892.0,15.02
23,24,4.63,1221840.0,15.04
24,25,5.46,1219960.0,15.01
25,26,6.46,1223032.0,15.05
26,27,5.14,1222204.0,15.04
27,28,5.49,1224244.0,15.07
28,29,4.1,1225644.0,15.08
29,30,5.24,1226956.0,15.1
30,31,5.35,1228452.0,15.12
31,32,5.43,1229600.0,15.13
32,33,4.73,1232644.0,15.17
33,34,4.91,1231508.0,15.16
34,35,6.02,1235932.0,15.21
35,36,5.16,1244184.0,15.31
36,37,5.9,1242980.0,15.3
37,38,4.75,1245312.0,15.33
38,39,5.11,1243088.0,15.3
39,40,5.02,1254360.0,15.44
40,41,4.95,1253276.0,15.42
41,42,7.92,1260820.0,15.52
42,43,5.44,1261744.0,15.53
43,44,5.14,1264156.0,15.56
44,45,4.71,1259948.0,15.51
45,46,8.41,1259524.0,15.5
46,47,5.03,1261760.0,15.53
47,48,8.12,1263716.0,15.55
48,49,5.41,1261776.0,15.53
49,50,4.32,1263220.0,15.55
50,51,5.26,1264620.0,15.56
51,52,4.96,1263644.0,15.55
52,53,5.99,1266576.0,15.59
53,54,6.53,1270456.0,15.63
54,55,10.72,1270580.0,15.64
55,56,4.68,1270436.0,15.63
56,57,4.18,1269900.0,15.63
57,58,5.01,1273592.0,15.67
