,time_period,cpu,rss,memory
0,1,21.45,1017524.0,12.52
1,2,14.86,1033036.0,12.71
2,3,13.34,1036032.0,12.75
3,4,10.77,1042196.0,12.83
4,5,11.25,1037752.0,12.77
5,6,9.75,1042020.0,12.82
6,7,8.31,1042140.0,12.82
7,8,9.4,1045392.0,12.86
8,9,12.06,1047896.0,12.9
9,10,9.16,1050012.0,12.92
10,11,6.73,1051880.0,12.94
11,12,7.19,1053580.0,12.97
12,13,6.23,1048664.0,12.91
13,14,6.9,1049228.0,12.91
14,15,7.13,1048708.0,12.91
15,16,7.77,1052256.0,12.95
16,17,7.81,1045292.0,12.86
17,18,7.63,1046060.0,12.87
18,19,6.73,1049136.0,12.91
19,20,5.73,1046260.0,12.88
20,21,8.59,1047556.0,12.89
21,22,5.4,1049132.0,12.91
22,23,5.46,1048060.0,12.9
23,24,6.42,1050404.0,12.93
24,25,6.06,1049144.0,12.91
25,26,5.86,1053476.0,12.96
26,27,6.03,1051672.0,12.94
27,28,6.53,1059236.0,13.04
28,29,4.61,1057892.0,13.02
29,30,5.88,1068480.0,13.15
30,31,5.06,1067460.0,13.14
31,32,5.16,1068456.0,13.15
32,33,5.64,1067796.0,13.14
33,34,8.41,1072168.0,13.19
34,35,5.54,1071640.0,13.19
35,36,5.54,1072376.0,13.2
36,37,6.03,1073244.0,13.21
37,38,5.61,1072284.0,13.2
38,39,6.99,1072964.0,13.2
39,40,6.59,1074464.0,13.22
40,41,4.69,1075996.0,13.24
41,42,5.31,1075004.0,13.23
42,43,6.08,1075196.0,13.23
43,44,5.06,1076636.0,13.25
44,45,5.26,1077996.0,13.27
45,46,4.62,1073680.0,13.21
46,47,5.18,1075628.0,13.24
47,48,4.36,1075272.0,13.23
48,49,4.94,1074136.0,13.22
49,50,6.28,1075768.0,13.24
50,51,6.16,1079204.0,13.28
51,52,5.92,1076452.0,13.25
52,53,6.94,1079088.0,13.28
53,54,5.33,1078644.0,13.27
54,55,5.83,1080360.0,13.3
55,56,5.28,1081228.0,13.31
56,57,5.54,1081820.0,13.31
57,58,6.88,1084036.0,13.34
