,time_period,cpu,rss,memory
0,1,20.31,1262508.0,15.54
1,2,18.78,1296592.0,15.96
2,3,16.41,1332868.0,16.4
3,4,13.27,1337220.0,16.46
4,5,14.11,1345732.0,16.56
5,6,13.3,1351748.0,16.63
6,7,12.11,1351560.0,16.63
7,8,10.46,1351988.0,16.64
8,9,9.65,1355320.0,16.68
9,10,7.96,1356944.0,16.7
10,11,10.09,1359928.0,16.74
11,12,12.22,1362064.0,16.76
12,13,7.53,1360636.0,16.74
13,14,10.58,1362796.0,16.77
14,15,7.82,1356376.0,16.69
15,16,7.92,1358880.0,16.72
16,17,7.02,1353692.0,16.66
17,18,8.5,1352720.0,16.65
18,19,9.14,1351380.0,16.63
19,20,6.71,1355676.0,16.68
20,21,7.58,1353456.0,16.66
21,22,6.74,1354404.0,16.67
22,23,6.31,1355376.0,16.68
23,24,8.15,1357052.0,16.7
24,25,6.01,1358572.0,16.72
25,26,5.44,1363984.0,16.79
26,27,6.17,1363892.0,16.78
27,28,6.52,1369084.0,16.85
28,29,3.31,1367008.0,16.82
29,30,4.82,1368552.0,16.84
30,31,5.03,1366304.0,16.81
31,32,6.79,1369488.0,16.85
32,33,4.46,1366664.0,16.82
33,34,5.51,1370112.0,16.86
34,35,4.48,1368896.0,16.85
35,36,5.11,1369796.0,16.86
36,37,4.36,1370300.0,16.86
37,38,3.93,1370012.0,16.86
38,39,4.48,1373492.0,16.9
39,40,4.98,1374536.0,16.92
40,41,5.57,1372044.0,16.88
41,42,5.21,1373028.0,16.9
42,43,6.25,1374008.0,16.91
43,44,5.16,1376780.0,16.94
44,45,4.1,1375364.0,16.93
45,46,6.16,1378468.0,16.96
46,47,4.32,1377328.0,16.95
47,48,4.34,1379832.0,16.98
48,49,4.51,1379468.0,16.98
49,50,4.45,1380460.0,16.99
50,51,4.6,1382160.0,17.01
51,52,5.68,1381556.0,17.0
52,53,5.91,1382440.0,17.01
53,54,5.06,1388656.0,17.09
54,55,3.79,1386280.0,17.06
55,56,4.58,1387516.0,17.08
56,57,4.41,1389672.0,17.1
57,58,4.93,1389556.0,17.1
