,time_period,cpu,rss,memory
0,1,21.39,1353040.0,16.65
1,2,18.91,1417052.0,17.44
2,3,15.09,1425388.0,17.54
3,4,14.56,1465896.0,18.04
4,5,14.35,1473680.0,18.14
5,6,11.31,1473720.0,18.14
6,7,9.72,1476972.0,18.18
7,8,9.96,1477684.0,18.18
8,9,11.06,1484744.0,18.27
9,10,9.24,1484940.0,18.27
10,11,10.16,1485384.0,18.28
11,12,9.32,1488588.0,18.32
12,13,7.6,1489324.0,18.33
13,14,7.46,1488812.0,18.32
14,15,7.12,1491700.0,18.36
15,16,7.12,1493772.0,18.38
16,17,9.62,1493016.0,18.37
17,18,9.25,1494792.0,18.4
18,19,7.84,1494612.0,18.39
19,20,6.35,1488140.0,18.31
20,21,7.15,1489924.0,18.34
21,22,6.08,1494604.0,18.39
22,23,6.91,1493248.0,18.38
23,24,7.06,1495252.0,18.4
24,25,6.32,1495344.0,18.4
25,26,5.2,1497344.0,18.43
26,27,7.31,1497728.0,18.43
27,28,7.51,1499452.0,18.45
28,29,4.26,1502448.0,18.49
29,30,6.22,1501192.0,18.47
30,31,9.72,1501244.0,18.47
31,32,7.64,1503864.0,18.51
32,33,5.78,1502064.0,18.48
33,34,5.59,1502724.0,18.49
34,35,4.66,1502568.0,18.49
35,36,5.48,1504680.0,18.52
36,37,6.3,1506668.0,18.54
37,38,7.56,1510432.0,18.59
38,39,6.11,1510888.0,18.59
39,40,5.14,1511720.0,18.6
40,41,5.5,1512352.0,18.61
41,42,4.76,1513716.0,18.63
42,43,5.5,1514620.0,18.64
43,44,5.29,1519604.0,18.7
44,45,5.86,1526044.0,18.78
45,46,6.04,1530020.0,18.83
46,47,4.88,1529988.0,18.83
47,48,5.26,1529828.0,18.83
48,49,6.91,1529000.0,18.82
49,50,6.09,1532500.0,18.86
50,51,7.2,1530856.0,18.84
51,52,6.2,1531540.0,18.85
52,53,8.03,1538192.0,18.93
53,54,5.42,1539276.0,18.94
54,55,5.54,1538240.0,18.93
55,56,5.04,1536940.0,18.91
56,57,5.21,1541124.0,18.97
57,58,5.63,1539748.0,18.95
