,time_period,cpu,rss,memory
0,1,19.33,1166564.0,14.36
1,2,17.36,1181304.0,14.54
2,3,15.42,1185900.0,14.59
3,4,14.22,1190104.0,14.65
4,5,12.47,1193488.0,14.69
5,6,10.02,1198272.0,14.75
6,7,10.13,1200064.0,14.77
7,8,9.23,1199540.0,14.76
8,9,9.72,1203436.0,14.81
9,10,10.62,1205964.0,14.84
10,11,10.1,1206856.0,14.85
11,12,8.08,1209528.0,14.88
12,13,6.07,1205872.0,14.84
13,14,8.51,1205088.0,14.83
14,15,9.18,1210012.0,14.89
15,16,9.88,1209336.0,14.88
16,17,8.3,1211172.0,14.9
17,18,6.54,1213104.0,14.93
18,19,7.14,1211040.0,14.9
19,20,8.06,1213512.0,14.93
20,21,8.87,1214236.0,14.94
21,22,5.96,1214336.0,14.94
22,23,6.0,1211924.0,14.91
23,24,7.56,1212872.0,14.93
24,25,5.71,1216032.0,14.96
25,26,6.21,1215340.0,14.96
26,27,7.35,1214776.0,14.95
27,28,5.89,1217584.0,14.98
28,29,3.71,1219104.0,15.0
29,30,6.58,1219276.0,15.0
30,31,5.73,1221956.0,15.04
31,32,5.14,1219940.0,15.01
32,33,5.38,1222868.0,15.05
33,34,5.81,1224704.0,15.07
34,35,6.48,1223964.0,15.06
35,36,5.96,1223304.0,15.05
36,37,4.48,1226764.0,15.1
37,38,5.4,1225784.0,15.08
38,39,5.16,1227804.0,15.11
39,40,4.96,1227172.0,15.1
40,41,5.02,1226956.0,15.1
41,42,4.86,1228224.0,15.11
42,43,5.88,1228940.0,15.12
43,44,6.28,1226680.0,15.1
44,45,4.72,1228928.0,15.12
45,46,8.07,1232012.0,15.16
46,47,5.07,1233476.0,15.18
47,48,4.93,1230132.0,15.14
48,49,4.93,1230936.0,15.15
49,50,5.11,1235064.0,15.2
50,51,4.88,1234408.0,15.19
51,52,5.16,1231728.0,15.16
52,53,5.14,1235536.0,15.2
53,54,6.0,1234764.0,15.2
54,55,9.17,1233692.0,15.18
55,56,6.25,1232260.0,15.16
56,57,5.36,1232460.0,15.17
57,58,5.11,1234956.0,15.2
