,time_period,cpu,rss,memory
0,1,16.65,1121140.0,13.8
1,2,16.22,1145504.0,14.1
2,3,16.17,1169780.0,14.4
3,4,12.19,1175040.0,14.46
4,5,11.46,1182220.0,14.55
5,6,10.14,1183948.0,14.57
6,7,9.43,1186196.0,14.6
7,8,9.15,1186968.0,14.61
8,9,7.93,1194360.0,14.7
9,10,7.36,1193088.0,14.68
10,11,8.96,1192920.0,14.68
11,12,9.36,1197552.0,14.74
12,13,7.11,1197256.0,14.73
13,14,6.36,1195820.0,14.72
14,15,7.6,1200456.0,14.77
15,16,8.91,1202984.0,14.8
16,17,7.94,1208612.0,14.87
17,18,8.1,1206244.0,14.84
18,19,6.86,1206064.0,14.84
19,20,7.28,1204076.0,14.82
20,21,5.71,1206952.0,14.85
21,22,5.89,1205676.0,14.84
22,23,6.03,1207808.0,14.86
23,24,5.55,1207164.0,14.86
24,25,4.26,1207668.0,14.86
25,26,5.21,1206892.0,14.85
26,27,6.16,1207904.0,14.86
27,28,5.21,1208592.0,14.87
28,29,3.93,1215836.0,14.96
29,30,5.59,1215204.0,14.95
30,31,5.29,1215660.0,14.96
31,32,5.24,1214444.0,14.95
32,33,5.39,1219056.0,15.0
33,34,4.69,1216976.0,14.98
34,35,4.71,1216680.0,14.97
35,36,7.46,1217376.0,14.98
36,37,5.28,1217216.0,14.98
37,38,4.64,1219392.0,15.01
38,39,5.09,1220384.0,15.02
39,40,4.28,1221816.0,15.04
40,41,5.54,1221788.0,15.04
41,42,5.92,1221804.0,15.04
42,43,6.41,1222140.0,15.04
43,44,6.26,1224004.0,15.06
44,45,6.41,1224720.0,15.07
45,46,4.29,1226012.0,15.09
46,47,5.11,1228140.0,15.11
47,48,4.98,1226984.0,15.1
48,49,5.51,1227788.0,15.11
49,50,4.23,1230312.0,15.14
50,51,5.07,1228028.0,15.11
51,52,7.2,1229648.0,15.13
52,53,5.41,1230624.0,15.14
53,54,5.94,1228500.0,15.12
54,55,4.26,1229364.0,15.13
55,56,4.24,1229800.0,15.13
56,57,4.19,1227152.0,15.1
57,58,4.63,1229724.0,15.13
