,time_period,cpu,rss,memory
0,1,20.24,1315636.0,16.19
1,2,17.18,1400424.0,17.23
2,3,17.03,1409540.0,17.35
3,4,11.5,1413516.0,17.4
4,5,12.89,1452660.0,17.88
5,6,9.93,1454404.0,17.9
6,7,8.55,1457008.0,17.93
7,8,9.63,1456600.0,17.93
8,9,9.83,1460420.0,17.97
9,10,8.21,1462284.0,18.0
10,11,6.73,1462008.0,17.99
11,12,10.52,1463972.0,18.02
12,13,6.73,1468276.0,18.07
13,14,7.01,1466588.0,18.05
14,15,6.33,1467220.0,18.06
15,16,5.84,1467556.0,18.06
16,17,8.85,1472476.0,18.12
17,18,8.61,1477528.0,18.18
18,19,6.43,1475680.0,18.16
19,20,6.58,1477620.0,18.18
20,21,9.36,1475600.0,18.16
21,22,6.56,1475088.0,18.15
22,23,5.45,1477820.0,18.19
23,24,6.78,1474756.0,18.15
24,25,5.96,1476136.0,18.17
25,26,5.11,1473904.0,18.14
26,27,4.55,1472372.0,18.12
27,28,5.77,1471852.0,18.11
28,29,3.95,1472264.0,18.12
29,30,6.38,1472676.0,18.12
30,31,8.68,1475684.0,18.16
31,32,8.24,1475148.0,18.15
32,33,4.81,1474816.0,18.15
33,34,5.33,1475284.0,18.16
34,35,4.71,1477864.0,18.19
35,36,5.06,1476104.0,18.17
36,37,5.66,1477056.0,18.18
37,38,4.06,1477412.0,18.18
38,39,5.04,1479920.0,18.21
39,40,4.31,1479512.0,18.21
40,41,4.54,1487760.0,18.31
41,42,5.16,1492560.0,18.37
42,43,4.46,1490096.0,18.34
43,44,4.56,1489496.0,18.33
44,45,5.49,1487640.0,18.31
45,46,5.9,1492408.0,18.37
46,47,4.56,1490024.0,18.34
47,48,3.91,1489244.0,18.33
48,49,5.33,1494300.0,18.39
49,50,5.01,1496784.0,18.42
50,51,4.16,1494944.0,18.4
51,52,4.7,1509256.0,18.57
52,53,4.08,1507908.0,18.56
53,54,4.71,1509316.0,18.57
54,55,5.46,1508304.0,18.56
55,56,5.65,1511292.0,18.6
56,57,5.61,1512008.0,18.61
57,58,5.62,1510816.0,18.59
