,time_period,cpu,rss,memory
0,1,17.75,1373448.0,16.9
1,2,17.91,1462716.0,18.0
2,3,13.63,1470272.0,18.09
3,4,13.96,1472664.0,18.12
4,5,14.27,1477484.0,18.18
5,6,10.61,1480104.0,18.21
6,7,9.48,1482872.0,18.25
7,8,9.2,1482840.0,18.25
8,9,9.56,1486356.0,18.29
9,10,9.33,1486328.0,18.29
10,11,10.75,1486364.0,18.29
11,12,7.87,1490196.0,18.34
12,13,7.22,1487760.0,18.31
13,14,5.86,1487632.0,18.31
14,15,8.65,1490512.0,18.34
15,16,8.45,1485536.0,18.28
16,17,8.5,1488872.0,18.32
17,18,6.58,1490784.0,18.35
18,19,8.59,1493948.0,18.38
19,20,7.45,1491524.0,18.36
20,21,5.66,1493044.0,18.37
21,22,7.09,1491644.0,18.36
22,23,6.56,1491896.0,18.36
23,24,6.49,1492828.0,18.37
24,25,4.98,1492200.0,18.36
25,26,7.58,1498520.0,18.44
26,27,4.73,1493656.0,18.38
27,28,5.6,1494820.0,18.4
28,29,5.08,1494512.0,18.39
29,30,6.05,1494468.0,18.39
30,31,4.81,1494276.0,18.39
31,32,4.96,1498096.0,18.44
32,33,5.34,1496044.0,18.41
33,34,4.46,1499636.0,18.45
34,35,5.55,1499892.0,18.46
35,36,3.61,1499056.0,18.45
36,37,5.26,1497820.0,18.43
37,38,5.25,1502524.0,18.49
38,39,4.24,1498464.0,18.44
39,40,5.33,1500952.0,18.47
40,41,5.52,1502884.0,18.49
41,42,4.84,1501320.0,18.48
42,43,7.92,1501308.0,18.48
43,44,4.18,1504196.0,18.51
44,45,4.61,1504808.0,18.52
45,46,4.41,1502484.0,18.49
46,47,4.01,1501844.0,18.48
47,48,4.14,1503900.0,18.51
48,49,4.44,1506744.0,18.54
49,50,4.48,1505564.0,18.53
50,51,4.44,1506276.0,18.54
51,52,5.83,1512180.0,18.61
52,53,5.41,1513100.0,18.62
53,54,6.65,1512208.0,18.61
54,55,5.11,1514224.0,18.63
55,56,5.49,1515436.0,18.65
56,57,4.51,1516392.0,18.66
57,58,4.28,1512092.0,18.61
