,time_period,cpu,rss,memory
0,1,18.29,1216812.0,14.97
1,2,17.51,1261844.0,15.53
2,3,18.96,1324248.0,16.3
3,4,15.29,1328660.0,16.35
4,5,13.53,1332236.0,16.39
5,6,11.64,1334520.0,16.42
6,7,9.1,1335068.0,16.43
7,8,11.87,1336692.0,16.45
8,9,10.13,1339976.0,16.49
9,10,12.47,1339216.0,16.48
10,11,8.05,1343040.0,16.53
11,12,9.47,1341696.0,16.51
12,13,7.81,1341356.0,16.51
13,14,9.75,1342944.0,16.53
14,15,5.99,1339920.0,16.49
15,16,8.64,1342248.0,16.52
16,17,6.57,1337764.0,16.46
17,18,9.01,1339552.0,16.48
18,19,7.25,1335216.0,16.43
19,20,9.18,1334852.0,16.43
20,21,5.71,1335156.0,16.43
21,22,7.46,1337144.0,16.46
22,23,6.83,1342296.0,16.52
23,24,7.34,1334568.0,16.42
24,25,6.19,1334280.0,16.42
25,26,5.92,1334696.0,16.43
26,27,6.02,1336860.0,16.45
27,28,6.35,1338308.0,16.47
28,29,4.25,1339380.0,16.48
29,30,5.44,1340044.0,16.49
30,31,6.07,1340276.0,16.49
31,32,5.19,1344516.0,16.55
32,33,5.26,1346876.0,16.57
33,34,5.56,1345944.0,16.56
34,35,5.81,1347736.0,16.59
35,36,4.96,1347116.0,16.58
36,37,5.95,1349108.0,16.6
37,38,6.74,1350548.0,16.62
38,39,5.79,1352956.0,16.65
39,40,4.71,1352740.0,16.65
40,41,5.95,1353952.0,16.66
41,42,4.51,1354484.0,16.67
42,43,4.91,1354664.0,16.67
43,44,5.14,1359116.0,16.73
44,45,4.84,1358816.0,16.72
45,46,5.84,1360204.0,16.74
46,47,5.33,1361956.0,16.76
47,48,5.14,1359908.0,16.74
48,49,6.84,1361580.0,16.76
49,50,7.12,1360268.0,16.74
50,51,5.32,1364684.0,16.79
51,52,4.64,1362324.0,16.77
52,53,5.24,1365056.0,16.8
53,54,5.58,1375408.0,16.93
54,55,5.76,1375380.0,16.93
55,56,5.22,1373936.0,16.91
56,57,4.13,1375976.0,16.93
57,58,4.49,1374828.0,16.92
