,time_period,cpu,rss,memory
0,1,17.46,810244.0,9.97
1,2,18.1,825592.0,10.16
2,3,18.2,826340.0,10.17
3,4,11.14,831208.0,10.23
4,5,11.98,828204.0,10.19
5,6,11.77,831680.0,10.23
6,7,9.15,834428.0,10.27
7,8,8.05,835632.0,10.28
8,9,7.88,837100.0,10.3
9,10,8.77,837412.0,10.31
10,11,8.55,836684.0,10.3
11,12,9.96,843304.0,10.38
12,13,6.59,841764.0,10.36
13,14,8.22,844316.0,10.39
14,15,7.25,848128.0,10.44
15,16,8.23,849696.0,10.46
16,17,7.6,853144.0,10.5
17,18,6.81,854336.0,10.51
18,19,6.17,855368.0,10.53
19,20,10.11,862544.0,10.61
20,21,7.92,862376.0,10.61
21,22,6.16,863560.0,10.63
22,23,6.33,863976.0,10.63
23,24,6.81,863124.0,10.62
24,25,4.95,866264.0,10.66
25,26,5.46,865492.0,10.65
26,27,4.48,864980.0,10.64
27,28,5.86,867760.0,10.68
28,29,3.9,869048.0,10.69
29,30,6.22,868164.0,10.68
30,31,5.94,869736.0,10.7
31,32,5.84,870396.0,10.71
32,33,6.36,872952.0,10.74
33,34,6.4,870320.0,10.71
34,35,6.76,872268.0,10.73
35,36,5.21,874016.0,10.76
36,37,6.7,873572.0,10.75
37,38,5.3,870412.0,10.71
38,39,7.66,875952.0,10.78
39,40,5.21,873104.0,10.74
40,41,6.64,875648.0,10.78
41,42,7.59,878472.0,10.81
42,43,4.98,877228.0,10.8
43,44,5.06,877680.0,10.8
44,45,5.66,881360.0,10.85
45,46,7.03,881880.0,10.85
46,47,8.44,884336.0,10.88
47,48,4.91,882984.0,10.87
48,49,6.19,882804.0,10.86
49,50,5.24,883828.0,10.88
50,51,5.78,886096.0,10.9
51,52,5.14,884528.0,10.89
52,53,5.66,885504.0,10.9
53,54,6.81,885416.0,10.9
54,55,9.84,887648.0,10.92
55,56,7.65,887564.0,10.92
56,57,6.51,886960.0,10.92
57,58,6.74,888520.0,10.93
