,time_period,cpu,rss,memory
0,1,21.51,1313596.0,16.17
1,2,16.32,1370208.0,16.86
2,3,14.51,1381316.0,17.0
3,4,12.42,1428360.0,17.58
4,5,14.34,1430152.0,17.6
5,6,10.67,1435292.0,17.66
6,7,11.32,1449528.0,17.84
7,8,9.45,1453068.0,17.88
8,9,7.94,1462448.0,18.0
9,10,9.07,1468192.0,18.07
10,11,8.69,1466668.0,18.05
11,12,9.32,1469292.0,18.08
12,13,5.82,1471464.0,18.11
13,14,8.63,1471392.0,18.11
14,15,6.86,1470228.0,18.09
15,16,6.55,1474616.0,18.15
16,17,5.99,1474920.0,18.15
17,18,8.43,1476776.0,18.17
18,19,7.42,1475472.0,18.16
19,20,7.13,1480832.0,18.22
20,21,7.35,1477588.0,18.18
21,22,5.56,1478288.0,18.19
22,23,5.91,1479420.0,18.21
23,24,6.22,1480212.0,18.22
24,25,5.62,1477912.0,18.19
25,26,5.6,1481824.0,18.24
26,27,8.84,1482524.0,18.24
27,28,6.21,1484552.0,18.27
28,29,3.43,1485044.0,18.28
29,30,5.74,1484604.0,18.27
30,31,5.19,1485376.0,18.28
31,32,4.52,1483512.0,18.26
32,33,5.69,1485588.0,18.28
33,34,5.38,1486600.0,18.29
34,35,4.14,1485344.0,18.28
35,36,4.8,1487708.0,18.31
36,37,4.66,1489748.0,18.33
37,38,4.54,1489232.0,18.33
38,39,7.4,1490328.0,18.34
39,40,4.83,1493276.0,18.38
40,41,4.41,1491844.0,18.36
41,42,4.63,1491868.0,18.36
42,43,4.25,1494684.0,18.39
43,44,5.34,1493008.0,18.37
44,45,5.47,1495972.0,18.41
45,46,4.21,1496044.0,18.41
46,47,4.94,1507304.0,18.55
47,48,5.11,1507120.0,18.55
48,49,4.56,1508144.0,18.56
49,50,5.54,1512004.0,18.61
50,51,6.42,1511744.0,18.6
51,52,5.09,1511440.0,18.6
52,53,6.53,1511400.0,18.6
53,54,5.52,1510980.0,18.59
54,55,4.08,1512616.0,18.61
55,56,5.9,1512504.0,18.61
56,57,4.14,1511876.0,18.61
57,58,4.87,1515796.0,18.65
