,time_period,cpu,rss,memory
0,1,22.01,1604828.0,19.75
1,2,13.35,1631448.0,20.08
2,3,18.09,1637980.0,20.16
3,4,11.77,1703024.0,20.96
4,5,12.11,1710148.0,21.05
5,6,9.51,1713148.0,21.08
6,7,9.85,1716700.0,21.13
7,8,9.8,1718212.0,21.14
8,9,9.6,1721616.0,21.19
9,10,9.71,1723040.0,21.2
10,11,9.22,1723864.0,21.21
11,12,7.75,1725272.0,21.23
12,13,7.18,1722148.0,21.19
13,14,6.12,1721536.0,21.19
14,15,6.29,1721084.0,21.18
15,16,12.53,1723768.0,21.21
16,17,6.59,1719352.0,21.16
17,18,5.74,1720552.0,21.17
18,19,8.87,1722816.0,21.2
19,20,7.36,1720820.0,21.18
20,21,5.93,1721564.0,21.19
21,22,7.34,1718084.0,21.14
22,23,5.21,1722660.0,21.2
23,24,5.7,1724240.0,21.22
24,25,6.08,1720800.0,21.18
25,26,8.39,1721828.0,21.19
26,27,5.34,1722096.0,21.19
27,28,5.8,1714440.0,21.1
28,29,4.48,1715896.0,21.12
29,30,4.73,1717420.0,21.13
30,31,4.53,1717100.0,21.13
31,32,4.8,1717924.0,21.14
32,33,6.21,1718920.0,21.15
33,34,4.23,1722188.0,21.19
34,35,4.58,1723188.0,21.21
35,36,4.74,1721636.0,21.19
36,37,3.98,1723240.0,21.21
37,38,5.19,1723256.0,21.21
38,39,5.46,1724568.0,21.22
39,40,5.26,1722660.0,21.2
40,41,4.56,1725288.0,21.23
41,42,5.41,1724524.0,21.22
42,43,4.73,1724700.0,21.22
43,44,5.54,1728252.0,21.27
44,45,4.76,1726812.0,21.25
45,46,7.4,1724664.0,21.22
46,47,4.53,1725188.0,21.23
47,48,4.15,1725496.0,21.23
48,49,4.55,1726020.0,21.24
49,50,4.51,1727144.0,21.25
50,51,5.21,1726600.0,21.25
51,52,6.33,1735592.0,21.36
52,53,4.76,1734568.0,21.35
53,54,6.35,1732732.0,21.32
54,55,6.83,1735148.0,21.35
55,56,4.98,1740900.0,21.42
56,57,4.68,1741120.0,21.43
57,58,5.23,1740456.0,21.42
