,time_period,cpu,rss,memory
0,1,16.93,818640.0,10.07
1,2,18.58,836884.0,10.3
2,3,15.4,842100.0,10.36
3,4,13.25,845528.0,10.41
4,5,15.4,853396.0,10.5
5,6,13.25,855184.0,10.52
6,7,9.97,856720.0,10.54
7,8,9.19,854768.0,10.52
8,9,9.89,856860.0,10.54
9,10,9.37,858520.0,10.57
10,11,8.52,859172.0,10.57
11,12,11.29,861400.0,10.6
12,13,8.91,862444.0,10.61
13,14,9.17,865044.0,10.65
14,15,7.12,864596.0,10.64
15,16,6.94,867172.0,10.67
16,17,9.2,868236.0,10.68
17,18,6.54,866092.0,10.66
18,19,6.56,869876.0,10.7
19,20,9.23,872164.0,10.73
20,21,9.63,872088.0,10.73
21,22,5.92,874060.0,10.76
22,23,6.04,872004.0,10.73
23,24,6.43,872992.0,10.74
24,25,6.33,871304.0,10.72
25,26,5.18,873940.0,10.75
26,27,6.77,874728.0,10.76
27,28,5.06,875008.0,10.77
28,29,4.76,877948.0,10.8
29,30,8.56,879656.0,10.83
30,31,7.11,880640.0,10.84
31,32,5.48,879440.0,10.82
32,33,6.22,880964.0,10.84
33,34,5.74,880724.0,10.84
34,35,6.66,881400.0,10.85
35,36,7.62,882956.0,10.87
36,37,6.01,885672.0,10.9
37,38,6.87,883472.0,10.87
38,39,5.26,884408.0,10.88
39,40,5.62,883944.0,10.88
40,41,6.59,888968.0,10.94
41,42,5.88,885876.0,10.9
42,43,7.45,884644.0,10.89
43,44,6.19,887400.0,10.92
44,45,5.98,888816.0,10.94
45,46,6.52,890236.0,10.96
46,47,7.34,890112.0,10.95
47,48,5.4,890036.0,10.95
48,49,6.53,889436.0,10.95
49,50,5.74,889212.0,10.94
50,51,7.04,890352.0,10.96
51,52,6.83,892000.0,10.98
52,53,5.61,893472.0,11.0
53,54,7.24,897296.0,11.04
54,55,8.46,892960.0,10.99
55,56,5.79,897252.0,11.04
56,57,6.04,897940.0,11.05
57,58,4.47,897324.0,11.04
