,time_period,cpu,rss,memory
0,1,22.88,998456.0,12.29
1,2,15.34,1007220.0,12.4
2,3,12.92,1015688.0,12.5
3,4,12.37,1017668.0,12.52
4,5,12.02,1020040.0,12.55
5,6,10.33,1028012.0,12.65
6,7,8.14,1025564.0,12.62
7,8,8.41,1028560.0,12.66
8,9,9.19,1033112.0,12.71
9,10,7.16,1030124.0,12.68
10,11,9.02,1034232.0,12.73
11,12,8.3,1034272.0,12.73
12,13,7.04,1033372.0,12.72
13,14,5.51,1032524.0,12.71
14,15,6.53,1031200.0,12.69
15,16,8.81,1036344.0,12.75
16,17,7.37,1035404.0,12.74
17,18,6.06,1032024.0,12.7
18,19,8.34,1034720.0,12.73
19,20,6.58,1034072.0,12.73
20,21,5.81,1033700.0,12.72
21,22,5.97,1036852.0,12.76
22,23,7.43,1037352.0,12.77
23,24,4.99,1038340.0,12.78
24,25,6.92,1038668.0,12.78
25,26,5.11,1040800.0,12.81
26,27,6.04,1040756.0,12.81
27,28,7.33,1049728.0,12.92
28,29,3.91,1050004.0,12.92
29,30,5.48,1058244.0,13.02
30,31,6.31,1059712.0,13.04
31,32,5.86,1059732.0,13.04
32,33,5.86,1061336.0,13.06
33,34,5.31,1061336.0,13.06
34,35,4.72,1064696.0,13.1
35,36,5.73,1061760.0,13.07
36,37,6.68,1061128.0,13.06
37,38,7.55,1060740.0,13.05
38,39,5.31,1063240.0,13.08
39,40,5.56,1064580.0,13.1
40,41,5.16,1065720.0,13.11
41,42,5.86,1064072.0,13.09
42,43,7.92,1068800.0,13.15
43,44,5.31,1067960.0,13.14
44,45,5.58,1067740.0,13.14
45,46,5.65,1069404.0,13.16
46,47,4.8,1068544.0,13.15
47,48,4.41,1070604.0,13.18
48,49,5.2,1072108.0,13.19
49,50,6.06,1070220.0,13.17
50,51,6.87,1070728.0,13.18
51,52,6.57,1074036.0,13.22
52,53,7.15,1073620.0,13.21
53,54,6.43,1072016.0,13.19
54,55,5.46,1075240.0,13.23
55,56,5.96,1076836.0,13.25
56,57,4.95,1076892.0,13.25
57,58,5.26,1075468.0,13.23
