,time_period,cpu,rss,memory
0,1,23.56,851244.0,10.48
1,2,15.63,858096.0,10.56
2,3,14.05,863712.0,10.63
3,4,8.9,863808.0,10.63
4,5,13.89,868836.0,10.69
5,6,10.25,870024.0,10.71
6,7,9.07,872064.0,10.73
7,8,10.79,867636.0,10.68
8,9,10.36,871636.0,10.73
9,10,8.46,872676.0,10.74
10,11,9.7,875096.0,10.77
11,12,8.27,876916.0,10.79
12,13,6.76,880008.0,10.83
13,14,7.14,880268.0,10.83
14,15,7.46,881804.0,10.85
15,16,11.19,880824.0,10.84
16,17,5.77,881560.0,10.85
17,18,4.98,881528.0,10.85
18,19,10.07,882884.0,10.86
19,20,10.26,882288.0,10.86
20,21,6.04,886760.0,10.91
21,22,6.21,887536.0,10.92
22,23,5.23,887780.0,10.93
23,24,6.32,887196.0,10.92
24,25,6.09,890640.0,10.96
25,26,6.31,889660.0,10.95
26,27,6.07,890464.0,10.96
27,28,6.46,892544.0,10.98
28,29,3.59,893960.0,11.0
29,30,7.2,892196.0,10.98
30,31,5.4,893832.0,11.0
31,32,6.77,893352.0,10.99
32,33,4.75,893812.0,11.0
33,34,5.16,892472.0,10.98
34,35,6.32,896636.0,11.03
35,36,5.19,893836.0,11.0
36,37,7.49,894236.0,11.0
37,38,5.48,893328.0,10.99
38,39,5.31,897604.0,11.05
39,40,6.06,896000.0,11.03
40,41,6.48,895264.0,11.02
41,42,6.18,895048.0,11.01
42,43,5.42,898392.0,11.06
43,44,6.76,898172.0,11.05
44,45,8.97,898824.0,11.06
45,46,6.83,908136.0,11.18
46,47,5.74,911052.0,11.21
47,48,4.77,909908.0,11.2
48,49,6.03,910840.0,11.21
49,50,4.76,908720.0,11.18
50,51,4.55,911692.0,11.22
51,52,5.69,912072.0,11.22
52,53,8.45,910312.0,11.2
53,54,5.16,911248.0,11.21
54,55,9.23,912680.0,11.23
55,56,7.68,911644.0,11.22
56,57,6.73,912864.0,11.23
57,58,5.06,911288.0,11.21
