,time_period,cpu,rss,memory
0,1,22.98,1256176.0,15.46
1,2,18.3,1317336.0,16.21
2,3,18.23,1322036.0,16.27
3,4,14.02,1328188.0,16.34
4,5,10.76,1332456.0,16.4
5,6,11.64,1336992.0,16.45
6,7,10.28,1338308.0,16.47
7,8,9.5,1340808.0,16.5
8,9,11.92,1342052.0,16.52
9,10,7.46,1342008.0,16.52
10,11,7.52,1340864.0,16.5
11,12,10.09,1343760.0,16.54
12,13,7.61,1346012.0,16.56
13,14,9.23,1350220.0,16.62
14,15,9.15,1350352.0,16.62
15,16,9.14,1355688.0,16.68
16,17,6.06,1347048.0,16.58
17,18,7.47,1348024.0,16.59
18,19,6.76,1351128.0,16.63
19,20,7.17,1348844.0,16.6
20,21,5.39,1350828.0,16.62
21,22,6.34,1348676.0,16.6
22,23,6.15,1352952.0,16.65
23,24,7.11,1351984.0,16.64
24,25,6.1,1355036.0,16.68
25,26,5.89,1355460.0,16.68
26,27,5.09,1356768.0,16.7
27,28,5.96,1357272.0,16.7
28,29,4.71,1359668.0,16.73
29,30,5.55,1359328.0,16.73
30,31,5.17,1359232.0,16.73
31,32,5.71,1359544.0,16.73
32,33,5.36,1362644.0,16.77
33,34,5.88,1361704.0,16.76
34,35,5.68,1361740.0,16.76
35,36,8.63,1363660.0,16.78
36,37,4.13,1364568.0,16.79
37,38,5.26,1362188.0,16.76
38,39,5.87,1364112.0,16.79
39,40,4.03,1365108.0,16.8
40,41,4.68,1364624.0,16.79
41,42,4.28,1364184.0,16.79
42,43,5.13,1369764.0,16.86
43,44,4.41,1368788.0,16.84
44,45,6.1,1369880.0,16.86
45,46,6.86,1375056.0,16.92
46,47,7.31,1372196.0,16.89
47,48,5.28,1369508.0,16.85
48,49,5.31,1369376.0,16.85
49,50,4.07,1370960.0,16.87
50,51,4.86,1372872.0,16.89
51,52,4.16,1370612.0,16.87
52,53,5.01,1370620.0,16.87
53,54,4.83,1374072.0,16.91
54,55,6.35,1374532.0,16.92
55,56,5.01,1374308.0,16.91
56,57,5.75,1376056.0,16.93
57,58,5.0,1377924.0,16.96
