,time_period,cpu,rss,memory
0,1,22.79,883968.0,10.88
1,2,13.61,889944.0,10.95
2,3,14.72,892472.0,10.98
3,4,11.11,895608.0,11.02
4,5,11.65,898836.0,11.06
5,6,11.28,901736.0,11.1
6,7,9.27,906296.0,11.15
7,8,9.39,907988.0,11.17
8,9,8.01,906908.0,11.16
9,10,8.11,906856.0,11.16
10,11,8.43,909460.0,11.19
11,12,7.61,909092.0,11.19
12,13,6.18,911396.0,11.22
13,14,7.56,911780.0,11.22
14,15,6.99,915380.0,11.26
15,16,7.13,917048.0,11.29
16,17,9.62,919692.0,11.32
17,18,5.84,918776.0,11.31
18,19,7.97,923432.0,11.36
19,20,9.54,924916.0,11.38
20,21,6.34,925548.0,11.39
21,22,5.5,923220.0,11.36
22,23,5.73,926172.0,11.4
23,24,5.83,926784.0,11.41
24,25,5.2,929368.0,11.44
25,26,5.59,929020.0,11.43
26,27,6.81,932248.0,11.47
27,28,5.51,930732.0,11.45
28,29,3.95,932968.0,11.48
29,30,6.05,930484.0,11.45
30,31,6.11,932948.0,11.48
31,32,9.64,928048.0,11.42
32,33,7.14,929668.0,11.44
33,34,6.27,928544.0,11.43
34,35,6.31,931512.0,11.46
35,36,5.52,930612.0,11.45
36,37,7.05,930952.0,11.46
37,38,5.91,932044.0,11.47
38,39,6.01,932220.0,11.47
39,40,6.14,932804.0,11.48
40,41,6.51,934116.0,11.5
41,42,8.91,936080.0,11.52
42,43,5.31,934516.0,11.5
43,44,6.42,933896.0,11.49
44,45,6.49,933832.0,11.49
45,46,5.76,936340.0,11.52
46,47,5.91,934248.0,11.5
47,48,7.11,938560.0,11.55
48,49,7.07,938956.0,11.55
49,50,7.05,940372.0,11.57
50,51,8.05,937272.0,11.53
51,52,7.65,940640.0,11.58
52,53,6.7,938900.0,11.55
53,54,5.98,941264.0,11.58
54,55,5.56,940088.0,11.57
55,56,6.28,945656.0,11.64
56,57,5.95,944112.0,11.62
57,58,6.83,946424.0,11.65
