,time_period,cpu,rss,memory
0,1,21.28,959536.0,11.81
1,2,17.44,996484.0,12.26
2,3,13.44,1000380.0,12.31
3,4,15.26,1008644.0,12.41
4,5,13.18,1020912.0,12.56
5,6,12.64,1025128.0,12.62
6,7,10.84,1029184.0,12.67
7,8,9.33,1032016.0,12.7
8,9,7.86,1032064.0,12.7
9,10,8.11,1032736.0,12.71
10,11,8.97,1032748.0,12.71
11,12,8.72,1036388.0,12.75
12,13,7.11,1034072.0,12.73
13,14,8.28,1031688.0,12.7
14,15,5.89,1032240.0,12.7
15,16,7.42,1034916.0,12.74
16,17,9.4,1032912.0,12.71
17,18,6.04,1032912.0,12.71
18,19,6.08,1033744.0,12.72
19,20,6.87,1036912.0,12.76
20,21,5.61,1034864.0,12.74
21,22,5.91,1035232.0,12.74
22,23,4.68,1038580.0,12.78
23,24,7.22,1040016.0,12.8
24,25,8.59,1044836.0,12.86
25,26,5.01,1047536.0,12.89
26,27,4.88,1046308.0,12.88
27,28,5.59,1049704.0,12.92
28,29,4.48,1049228.0,12.91
29,30,5.99,1052376.0,12.95
30,31,5.01,1049940.0,12.92
31,32,5.51,1051304.0,12.94
32,33,7.56,1052320.0,12.95
33,34,5.48,1053460.0,12.96
34,35,4.33,1052536.0,12.95
35,36,4.86,1055204.0,12.99
36,37,4.89,1054964.0,12.98
37,38,5.39,1056236.0,13.0
38,39,5.06,1056464.0,13.0
39,40,5.26,1057220.0,13.01
40,41,4.46,1056656.0,13.0
41,42,5.99,1055848.0,12.99
42,43,5.88,1060020.0,13.04
43,44,5.93,1058444.0,13.03
44,45,5.88,1059896.0,13.04
45,46,6.96,1057856.0,13.02
46,47,4.06,1059532.0,13.04
47,48,3.81,1057096.0,13.01
48,49,5.24,1060352.0,13.05
49,50,5.65,1062264.0,13.07
50,51,4.36,1063244.0,13.08
51,52,4.91,1062168.0,13.07
52,53,5.01,1063980.0,13.09
53,54,4.26,1063388.0,13.09
54,55,5.58,1063924.0,13.09
55,56,6.05,1065556.0,13.11
56,57,6.0,1066664.0,13.13
57,58,5.34,1065432.0,13.11
