,time_period,cpu,rss,memory
0,1,24.64,855640.0,10.53
1,2,18.48,846284.0,10.41
2,3,18.61,877248.0,10.8
3,4,11.43,879576.0,10.82
4,5,13.49,882104.0,10.86
5,6,10.08,884968.0,10.89
6,7,10.78,885724.0,10.9
7,8,10.6,894344.0,11.01
8,9,10.53,880984.0,10.84
9,10,11.45,885108.0,10.89
10,11,9.48,884104.0,10.88
11,12,10.59,886236.0,10.91
12,13,6.27,888620.0,10.94
13,14,6.66,888120.0,10.93
14,15,7.27,890968.0,10.96
15,16,7.77,891108.0,10.97
16,17,8.45,890128.0,10.95
17,18,5.99,893552.0,11.0
18,19,11.53,892552.0,10.98
19,20,9.64,891884.0,10.98
20,21,6.86,892212.0,10.98
21,22,5.11,892704.0,10.99
22,23,6.41,895212.0,11.02
23,24,5.5,894064.0,11.0
24,25,5.89,894376.0,11.01
25,26,6.08,894148.0,11.0
26,27,6.29,896376.0,11.03
27,28,5.69,895984.0,11.03
28,29,4.56,898024.0,11.05
29,30,6.99,899652.0,11.07
30,31,5.77,900060.0,11.08
31,32,4.85,900696.0,11.08
32,33,6.18,899512.0,11.07
33,34,5.76,901368.0,11.09
34,35,5.83,900620.0,11.08
35,36,4.76,901688.0,11.1
36,37,4.68,901908.0,11.1
37,38,5.39,900456.0,11.08
38,39,5.26,903240.0,11.12
39,40,6.7,902592.0,11.11
40,41,5.99,903640.0,11.12
41,42,4.24,905896.0,11.15
42,43,6.56,905504.0,11.14
43,44,5.47,905640.0,11.15
44,45,5.26,906660.0,11.16
45,46,5.11,907136.0,11.16
46,47,4.95,907976.0,11.17
47,48,4.26,907184.0,11.16
48,49,5.77,907428.0,11.17
49,50,4.88,905176.0,11.14
50,51,4.96,906892.0,11.16
51,52,5.76,908492.0,11.18
52,53,8.81,908640.0,11.18
53,54,5.93,905008.0,11.14
54,55,6.21,905528.0,11.14
55,56,5.17,904860.0,11.14
56,57,5.36,909408.0,11.19
57,58,4.48,909276.0,11.19
