,time_period,cpu,rss,memory
0,1,19.9,1554780.0,19.13
1,2,16.22,1588760.0,19.55
2,3,16.98,1593424.0,19.61
3,4,16.99,1637376.0,20.15
4,5,13.78,1642056.0,20.21
5,6,11.78,1644224.0,20.23
6,7,9.7,1645132.0,20.25
7,8,10.49,1648044.0,20.28
8,9,11.75,1648792.0,20.29
9,10,10.01,1651584.0,20.32
10,11,7.41,1652644.0,20.34
11,12,8.61,1665328.0,20.49
12,13,6.49,1664688.0,20.49
13,14,8.26,1666688.0,20.51
14,15,6.69,1668124.0,20.53
15,16,7.54,1667460.0,20.52
16,17,8.75,1668888.0,20.54
17,18,5.81,1666252.0,20.51
18,19,7.78,1666456.0,20.51
19,20,9.25,1667360.0,20.52
20,21,6.88,1670672.0,20.56
21,22,5.18,1663800.0,20.48
22,23,6.02,1668004.0,20.53
23,24,6.81,1666868.0,20.51
24,25,6.21,1662608.0,20.46
25,26,5.14,1663784.0,20.47
26,27,8.26,1664872.0,20.49
27,28,5.94,1666288.0,20.51
28,29,4.51,1662068.0,20.45
29,30,5.49,1663932.0,20.48
30,31,4.66,1664812.0,20.49
31,32,6.34,1664596.0,20.48
32,33,6.15,1663512.0,20.47
33,34,4.84,1667612.0,20.52
34,35,4.9,1664908.0,20.49
35,36,5.39,1666028.0,20.5
36,37,6.29,1666620.0,20.51
37,38,5.53,1667896.0,20.53
38,39,5.79,1666592.0,20.51
39,40,5.23,1667964.0,20.53
40,41,4.99,1668988.0,20.54
41,42,6.38,1670848.0,20.56
42,43,4.99,1668956.0,20.54
43,44,5.33,1670692.0,20.56
44,45,5.09,1674072.0,20.6
45,46,8.13,1676228.0,20.63
46,47,4.8,1677872.0,20.65
47,48,5.11,1679304.0,20.67
48,49,5.11,1678484.0,20.66
49,50,5.33,1677680.0,20.65
50,51,4.89,1680204.0,20.68
51,52,7.19,1682268.0,20.7
52,53,5.94,1679712.0,20.67
53,54,5.39,1680744.0,20.68
54,55,5.47,1682204.0,20.7
55,56,5.65,1684560.0,20.73
56,57,4.58,1683340.0,20.72
57,58,5.34,1683928.0,20.72
